active_founders,batch,founded,industry,jobs,location,logo,long_description,name,region,short_description,status,tags,team_size,website
"Sharique Samsudheen,Sooraj Elamana",S21,2020,"Fintech,Consumer Finance",0,"Bengaluru, India",https://bookface-images.s3.amazonaws.com/small_logos/2d876ee89747c228cdd24b743705be33b8ec8364.png,"marketfeed offers an automated trading platform that helps users earn returns through sophisticated options trading strategies. By connecting their broker's account, users can automate expert-developed strategies. The platform automatically executes trades, providing the potential for periodic earnings without the need for constant monitoring.",marketfeed,"Bengaluru, KA, India",Helps affluent Indians invest in automated options trading strategies ,Active,"fintech,trading",55,https://marketfeed.com
"Oriana Papin-Zoghbi,Alex Fisher,Anna Jeter",S21,2020,"Healthcare,Diagnostics",0,"Denver, CO",https://bookface-images.s3.amazonaws.com/small_logos/664577ac1be84d91114d755fa8d02fcd2a69deb8.png,AOA Dx is developing the next frontier in early-stage cancer detection for women through our pioneering work in glycolipids and proprietary biomarker technology. ,AOA Dx,"Denver, CO, USA",Blood Test for Early Detection of Ovarian Cancer ,Active,"healthcare,diagnostics",25,https://www.aoadx.com/
"Nate Matherson,Matthew Lenhard",S21,2020,"B2B,Marketing",2,"Charleston, SC",https://bookface-images.s3.amazonaws.com/small_logos/75fcad3beb96d8a2706d8564e5d492e75be91b66.png,"Start, grow, and scale your inbound marketing and SEO strategy with a toolset optimized for results — not vanity metrics. Our goal is to connect the workflow from end to end, from keyword research to analytics, and the actions that users take that ultimately drive revenue for a business.",Positional,"Charleston, SC, USA",A modern platform for content marketing & SEO.,Active,"saas,marketing",5,https://www.positional.com
Hassy Veldstra,S21,2021,"B2B,Infrastructure",0,"Limerick, Ireland",https://bookface-images.s3.amazonaws.com/small_logos/a011d32c00bf7c32117a20c6a43d0231717faeea.png,"A complete load testing platform, designed for continuous testing. Run load tests from your own AWS account, with zero infra to manage.

Used by thousands of developer teams to help keep their production systems fast & reliable.",Artillery,"Limerick, County Limerick, Ireland",Modern testing platform for DevOps & SRE,Active,"developer-tools,saas,open-source",5,https://artillery.io
"Alex Federation,Lindsay Pino",S21,2020,"Healthcare,Drug Discovery and Delivery",0,"Seattle, WA",https://bookface-images.s3.amazonaws.com/small_logos/6677b768e2a0c2a30de4f32fc3f4f2dce1baea6a.png,"We have built a platform that enables drug discovery and development for previously undruggable genome regulators (""the regulome""). We accomplish this by moving drug discovery out of artificial systems where regulome proteins fail to function properly, and back into live human cells. Our technology combines innovations in automated cell processing, next-gen proteomics, and advanced data analytics to measure a drug's effect on the entire regulome in one experiment. ",Talus Bio,"Seattle, WA, USA",Discovering drugs that target the DNA regulome,Active,"biotech,genomics,drug-discovery",16,https://www.talus.bio
"Hassan Syyid,David Molot",S21,2020,"B2B,Engineering, Product and Design",3,"Washington, DC",https://bookface-images.s3.amazonaws.com/small_logos/17fad6e0528ee0136eda2c81609b88c573cddeef.png,"hotglue is a tool that helps developers embed user-facing native SaaS integrations into their product with minimal development work, all while allowing the developers to remain in control of the data. hotglue also features a configurable Python-powered transformation layer for you to control how your product receives your customers' data. ",hotglue,"Washington, DC, USA",Native user-facing SaaS integrations for your customers,Active,"developer-tools,saas",11,https://hotglue.com
"James Dorris,Axel Radermacher",S21,2019,"Industrials,Aviation and Space",1,"Los Angeles, CA",https://bookface-images.s3.amazonaws.com/small_logos/bb92431faab2c13dd67bdb6a4ab666997707e604.png,"Odys Aviation (formerly Craft Aero) builds vertical take-off and landing aircraft for major airlines. We cut travel time in half on the world’s busiest routes by using city helipads and local airports.  The company founders are electric propulsion and automotive manufacturing experts who have spent their careers electrifying transportation systems at Virgin Hyperloop, GoogleX, Volvo, and Fisker Automotive. We’ve won two USAF Agility Prime contracts, have pre-orders and options for more than 1,000 aircraft.",Odys Aviation,"Los Angeles, CA, USA",Vertical takeoff and landing aircraft for major airlines,Active,"hard-tech,airplanes,climate",11,https://www.odysaviation.com/
"Yash Patel,Arthur MacWaters,Daniel Wilson",S21,2021,"Healthcare,Consumer Health and Wellness",3,"Austin, TX",https://bookface-images.s3.amazonaws.com/small_logos/d3ae3f109ad60ca8a6a5c6055ffa946a4d30cd38.png,"Legion Health is a high-quality, AI-enabled psychiatry network where patients receive care from a provider who takes their insurance. We use LLMs and AI agents to improve care quality, streamline operations, enhance patient communications, and more.",Legion Health,"Austin, TX, USA","World-class, AI-enabled psychiatry covered by insurance",Active,"artificial-intelligence,health-tech,digital-health,healthcare,mental-health",9,https://legionhealth.com
"Dillan DiNardo,Tom Ray",S21,2021,"Healthcare,Drug Discovery and Delivery",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/f3509dac4b76d442f8f0aa79c2bda0b827e78798.png,"Developing the next generation of psychedelic therapeutics for mental health indications. We design novel altered states of consciousness using machine learning, human experiential data, and molecular pharmacology.",Mindstate Design Labs,"San Francisco, CA, USA",Next-generation psychedelic therapeutics for mental health,Active,"machine-learning,mental-health-tech,biotech,therapeutics,ai",7,http://mindstate.design
"Caelan Urquhart,J.P. Zivalich",S21,2021,"B2B,Infrastructure",0,"Atlanta, GA",https://bookface-images.s3.amazonaws.com/small_logos/04ac699768ee01bea09ec4c32c01f02b31efebd7.png,"Our app manages Argo Workflows for data teams, enabling complex data &
 CI pipelines in half the time while saving companies hundreds of thousands of dollars annually. We maintain Argo Workflows, an open-source pipeline framework for Kubernetes that’s used in production by Bloomberg, Intuit, Adobe, New Relic, NVIDIA, and many other open-source early adopters. ",Pipekit,"Atlanta, GA, USA",Pipekit scales data & CI pipelines for enterprises,Active,"developer-tools,open-source,data-engineering",9,https://pipekit.io
"Brian Anglin,Jake Mor",S21,2021,"B2B,Engineering, Product and Design",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/e4505819ade5550ec16c605c15c7ccf142d096de.png,,Superwall,"San Francisco, CA, USA",Remotely configure every aspect of your mobile app's paywall,Active,"developer-tools,payments",6,https://superwall.com
Vicente Zavarce,S21,2020,Consumer,0,"Caracas, Venezuela",https://bookface-images.s3.amazonaws.com/small_logos/787eb4a9de615a922a26c27f02b3f9ced148e4d4.png,"Yummy started as the first food delivery app in Venezuela, and expanded into multiple categories including ridesharing, groceries, pharmacy and tickets for events. After doing over 700,000 monthly orders the business Yummy is now becoming an e-commerce enabler in Venezuela and Bolivia through payment infrastructure for merchants and a fintech for consumers. ",Yummy,"Caracas, Dto. Capital, Venezuela",SuperApp for users and merchants in LATAM ,Active,"fintech,marketplace,delivery",260,https://www.yummysuperapp.com/
"Camille Ang,Jiawen Tang",S21,2021,Healthcare,2,Philippines,https://bookface-images.s3.amazonaws.com/small_logos/2373edb1dc8e6a513434fa0240f39eb4b143a3be.png,,Hive Health,"NCR, Philippines",Simplified digital health insurance for Filipino SMBs,Active,"fintech,payments,telehealth,digital-health",,https://www.ourhivehealth.com
"Martina Möring,Alejandro Lozdziejski",S21,2018,"B2B,Engineering, Product and Design",0,"St. Louis, MO",https://bookface-images.s3.amazonaws.com/small_logos/c8057663fa98c67ad45f460aa90f60f3fb6495bb.png,"Customily is a design tool that makes it easy for e-commerce stores to sell personalized products. Online stores embed our tool in their site to let their customers design custom phone cases, t-shirts, mugs, and more.",Customily,"St. Louis, MO, USA",Making it easy to sell personalized products online.,Active,"saas,b2b",30,http://www.customily.com/
"Tony Park,Daniel Cho",S21,2017,"Consumer,Content",0,"Santa Monica, CA",https://bookface-images.s3.amazonaws.com/small_logos/fcef47afca27cadb2570f213a9506188fa120429.png,"Stipop is a monetization platform for character creators, or simply put, Patreon for character creators. We help independent character IP owners generate revenue directly from their audience with fun, dynamic features. 

Previously, Stipop was a sticker platform with 5,000 sticker creators, and 250K stickers and provided stickers to Canva, Teams, Google, and Adobe. We also provide sticker API and SDK to help chat apps improve revenue and user engagement.

Stipop has been invested by Snap (through Yellow Accelerator), YC, Translink Investment, Strong Ventures, Next Ventures, and more.",Stipop,"Santa Monica, CA, USA",Monetization platform for character creators,Active,"marketplace,consumer",8,https://studio.stipop.io
"Christian Mischler,Raphael Cohen",S21,2021,"B2B,Office Management",0,"Singapore, Singapore",https://bookface-images.s3.amazonaws.com/small_logos/1291f709de04bd35266cafcf047e0cc80f5b1280.png,"Join the hybrid work revolution! 

Find professional workspaces near your home and escape the home office without wasting time on commuting. 

Deskimo connects the hybrid corporate workforce with quality workspaces all over Singapore, Indonesia, Malaysia, Hong Kong and the UAE.

1) Deskimo is an asset-light extension of a corporate office
Most companies are looking to downsize their office leases and move to a hybrid work model to save costs and provide employees greater flexibility post pandemic.

2) Deskimo is an instant access pass to all workspaces
One tap in the Deskimo app generates a QR code, which gets scanned at the front desk to check in and check out. No memberships, no registrations, no long-term commitments needed.

3) The hybrid work revolution is only getting started
Employees have no intention to go back to the office 5 days / week post pandemic. This will transform the way companies manage their hybrid workforce and decentralized workplace. Deskimo is at the center of this transformation.",Deskimo,"Singapore, Singapore","Workspaces on demand, paid by the minute.",Active,"marketplace,saas",12,http://www.deskimo.com
"Talal Ahmad Gondal,Ahsan K. Khan,Alexander Lukianchuk",S21,2020,"Fintech,Banking and Exchange",0,"Islamabad, Pakistan",https://bookface-images.s3.amazonaws.com/small_logos/22dbba25a74200259e0d969df993848635b9e309.png,"TAG is setting new standards and changing the way Pakistan banks by building a digital bank for the masses, with an aim to encompass the entire financial life of users, from basic banking such as bank account and Visa Debit card to employer payrolls, salary advances, savings, and neo-brokerage in future.",TAG,"Islamabad, Islamabad Capital Territory, Pakistan",TAG is the First Digital Bank (Chime/Revolut/N26) for Pakistan,Active,finops,36,https://tagme.pk/
Bruno Vieira Costa,S21,2020,"B2B,Engineering, Product and Design",0,"Rio de Janeiro, Brazil",https://bookface-images.s3.amazonaws.com/small_logos/7fbfc5106c32c35b1a0242652667b0ea1ceb47b8.png,"Scale business processes with orchestrated scripts, integrations and UIs. Skip engineering hours, stay auditable & lock-in free.",Abstra,"Rio de Janeiro, RJ, Brazil",Python-based BPM,Active,"artificial-intelligence,developer-tools,saas,b2b",10,https://abstra.io
"Marc Laurent,Romain Champourlier,Martin Daniel",S21,2021,"Industrials,Climate",0,"Paris, France",https://bookface-images.s3.amazonaws.com/small_logos/83845e91476e0ba520c9781b05ad6af948e7eeed.png,The first apparel & footwear Carbon Management Platform.,Carbonfact,"Paris, Île-de-France, France",Decarbonizing the fashion industry,Active,"saas,sustainable-fashion",8,http://www.carbonfact.com
"Yarden Shaked,Lior Chen,Gil Shaked",S21,2020,"B2B,Analytics",2,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/1d8d1d12eabe00614dddbb8b85a798561bc42d4d.png,"Varos is a data sharing platform helping companies compare their KPIs to their peers. Within 1.5 years, we have over 4,000 companies as part of our co-op and growing rapidly.

Varos is pioneering a new category of data analytics that’s challenging traditional taboos around cross-company collaboration. Varos’ platform helps its users understand their own performance vs. direct competitors by unlocking data that is currently stored in different silos. In fact, a growing base of thousands of users are already automatically feeding marketing data to Varos’ platform, and in return seeing how they stack up against others in their space and stage. However, Varos is not planning to stop there, and is already planning its expansion across additional operative departments, such as finance, product, and sales.

Companies today are flying blind because they only rely on their own historical data and don’t know how their metrics compare to their competitors.

Varos increases revenue for our users by accurately showing them how their metrics compare against similar companies so they can decide which KPIs to double down on and which to spend time fixing.",Varos,"San Francisco, CA, USA",Data sharing platform to compare business KPIs to your peers,Active,"saas,b2b,analytics",3,http://varos.com
Anthony Valente,S21,2020,"Real Estate and Construction,Construction",0,New York,https://bookface-images.s3.amazonaws.com/small_logos/3184c6727a76207d43485049fdf4e2604c6b26d7.png,"SaaS automation tools, financing and marketplace for bulk construction materials",Concord Materials,"New York, NY, USA",Automating procurement and finance for construction companies,Active,"fintech,machine-learning,marketplace,insurance,enterprise",7,https://concordmaterials.com
"Feras Jalbout,Kunal Taneja",S21,2020,"Fintech,Asset Management",1,United Arab Emirates,https://bookface-images.s3.amazonaws.com/small_logos/c1e5251f839a71735fae2e2acc523088dd8655f3.png,"💸Hey YC, we’re baraka (S21), an investment app built for people in the Middle East.

📱 Our product

This is how we do it:
•	6,000+ stocks and ETFs – the freedom to choose the companies and industries that you want to back
•	The power of financial literacy – educational  content, digestible market news and in-depth stock analysis
•	Fractional Shares – the ability to start investing with smaller sums of money
•	Fair pricing – Transparent, low commission pricing model
•	Easy to use – intuitive user journey and interface  


🕒 What's Next?

The app is available in countries across MENA. Check out our website: getbaraka.com.

Please reach out to give us feedback, discuss product, go-to-market strategy or anything else on founders@getbaraka.com.  

Feras & Kunal
",Baraka,"Dubai, United Arab Emirates",Grow Your Wealth With Baraka,Active,,34,https://www.getbaraka.com/
Dragos Bulugean,S21,2019,"B2B,Engineering, Product and Design",0,"Bucharest, Romania",https://bookface-images.s3.amazonaws.com/small_logos/2cf36cda1250013ea4989cc2ddc2f8e08f26a04d.png,"We help your team build documentation portals. We provide the CMS, publishing and hosting infrastructure. All that's left for you is to focus on the content. Then your users actually get questions answered by LLM tech.",Archbee,"Bucharest, Bucharest, Romania",Answer user and dev questions with documentation (using Generative AI),Active,developer-tools,10,https://www.archbee.com
"Yahya Syed,Hejab Malik,Alex Stec",S21,2019,B2B,0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/5c8fe0551445344a1b241bf75c5eb750abe6f03d.png,,Potion,"San Francisco, CA, USA",AI for product formulation,Active,"generative-ai,hard-tech,b2b,ai",7,https://www.potion.ai
Bruno Bannach,S21,2020,"B2B,Productivity",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/ed71eb78590220cc6aa2f5441853b5ee33591ba5.png,"Build internal tools for your business with a few clicks. Create custom workflows, kanbans, tables, apps, forms, dashboards, and more.",Jestor,"San Francisco, CA, USA",The Non-Tech Founder Platform for Building Internal Tools,Active,"b2b,productivity,no-code,ai",9,https://jestor.com
"Ricky Yean,David Tran",S21,2020,"B2B,Productivity",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/5620a9215a3f271c3cb3cf151167f8624588baf4.png,"https://www.flow.club/ is a virtual co-working space where people work in high-intensity sprints designed to double their productivity. 

We envision a world where...
- anyone can access deep, focused flow anytime, anywhere
- working independently or remotely doesn’t have to feel like you're on your own

Our mission is to build the software that powers the most inspiring and productive work environment for knowledge workers.

Our members love Flow Club (https://www.flow.club/wall-of-love). We’re growing quickly, just presented at Y Combinator's Summer 2021 Demo Day, raised $5M, and hiring our founding team.

We are backed by Worklife Ventures, a firm investing in companies re-designing the way work gets done in the future, and 100 more of the world's best investors and operators. Among our investors are Paul Graham and the founders of iconic companies like Dropbox, Mercury, Quora, Outschool, and Sendbird. 

Finally, we are inspired by our members and hosts who we see everyday working out of Flow Club building the most incredible things. They remind us great things are built incrementally, one step at a time.",Flow Club,"San Francisco, CA, USA",Virtual Co-working Community,Active,"consumer,community,productivity,health-&-wellness,remote-work",6,https://www.flow.club/
"Yuxin Zhu,Noah Gilmore",S21,2021,"B2B,Engineering, Product and Design",3,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/6d35b8ea019eb95e63016971bc2bcc28e3bffcaa.png,"Replo helps companies sell on the internet. We do this by helping marketing teams automate building and testing customer journeys using data and AI.
",Replo,"San Francisco, CA, USA",Replo helps companies sell more on the internet,Active,"marketing,ai",20,https://replo.app/
"Quentin Rousseau,JJ Tang",S21,2020,"B2B,Infrastructure",6,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/6a2564e596519346980eeb0db1c1545af7126b49.png,"Rootly is a modern on-call and incident management platform used by top YC companies like Dropbox, Lattice, Webflow, Faire, but also Figma, LinkedIn, NVIDIA and 100s more.",Rootly,"San Francisco, CA, USA",Modern On-Call and Incident Management Platform,Active,"aiops,developer-tools,saas,b2b,security",60,https://rootly.com
"Carlo Badini,Anand Chowdhary",S21,2020,"B2B,Sales",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/7992570619d05ec7bff0789242805495d444dbf5.png,"Turn B2B sales into a fully scalable and fully autonomous system with artificial intelligence. FirstQuadrant encompasses a complete suite of AI tools for inbound, outbound, and nurturing sales, ensuring a unified approach to relationship management.",FirstQuadrant,"San Francisco, CA, USA",Accelerate progress with infinitely scalable AI sales,Active,"artificial-intelligence,saas,sales,sales-enablement,ai",2,https://firstquadrant.ai
"Zach Garman,Fernando Terres,Alvaro Correa",S21,2021,Fintech,0,"Mexico City, Mexico",https://bookface-images.s3.amazonaws.com/small_logos/b18762e3c5bcd12781ed6418798c45f6197eef2f.png,"DolarApp lets people in LatAm (currently Mexico, Argentina and Colombia) dollarize their everyday finances. Users can go from peso to dollar USDc (and back) in seconds, save in USDc, send and receive payments in the United States without the hassle, top up their accounts with crypto and pay with an international Mastercard at the best rates.

DolarApp was started by 3 ex Revolut guys: Fernando and Alvaro led the 2 largest P&Ls in Revolut (Crypto and Subscriptions), and worked in LatAm as consultants for BCG; Zach led the Crypto and Remittances products at Revolut, and started an identity verification startup using crypto years ago.",DolarApp,"Mexico City, CDMX, Mexico",Latin America's global financial app,Active,fintech,26,https://www.dolarapp.com/
"Kiiru Muhoya,Ian Njuguna,Gitari Tirima,James da Costa",S21,2020,Fintech,0,"Nairobi, Kenya",https://bookface-images.s3.amazonaws.com/small_logos/548d01bca4a6a4a1f060960268f7f60e651cc29a.png,"Fingo is building a pan-African digital bank.

Today, most Africans pay 5-15% fees to transfer money to friends, family, or businesses - with Fingo these fees will be 90% cheaper. 

In 240 seconds, any young person will be able to access a full suite of financial services including personal, business, investment and savings accounts. 
",Fingo Africa,"Nairobi, Nairobi County, Kenya",A neobank for Africa's 500 million youth,Active,,8,https://fingo.africa
"Justin Rotman,Michael Warshafsky",S21,2021,"B2B,Sales",0,"Toronto, Canada",https://bookface-images.s3.amazonaws.com/small_logos/19b2d3b1ab50845c2cb174d05f4201d30e698595.png,"Universities and colleges use Goodkind to build their future and current student communication campaigns via sms, video, chat, mail and more. ",Goodkind,"Toronto, ON, Canada",Student communications platform for higher education,Active,"education,saas,b2b",30,https://www.goodkind.com/
"Pei-fu Hsieh,Jack Chen,Sunil Kumar,Amit Jangir,Bo Li",S21,2019,"Fintech,Credit and Lending",3,"Bengaluru, India",https://bookface-images.s3.amazonaws.com/small_logos/17ef37d6752b041cef8cbde238930aba2834a6a3.png,"We at Karbon Cards provide corporate credit cards, vendor payment solutions and forex outward remittance products to Indian companies. We partners with banks and other FI's to provide comprehensive spend management and working capital solutions. Companies qualify for credit via a liberalized startup friendly underwriting process.

For those do not qualify, we provide payments option where companies can top up and use card/vendor payment solutions.",Karbon Card,"Bengaluru, KA, India",Corporate Card solution for Indian businesses,Active,fintech,144,https://www.karboncard.com/
"Daniel Kang,Norman Yu",S21,2021,"Fintech,Consumer Finance",0,"Los Angeles, CA",https://bookface-images.s3.amazonaws.com/small_logos/50a9b08351b63992055d656f9f008b5e7ec36f91.png,"Flowbo provides financing to online revenue-generating companies including creators and eCommerce. 

We package assets into investable products so creators can raise money. For example, we package receivables into factoring products.",Flowbo,"Los Angeles, CA, USA",Pipe for online businesses,Active,"fintech,marketplace,creator-economy",2,https://www.flowbo.co/
"Victor Gardrinier,Wouter Draijer",S21,2021,Consumer,0,"Barcelona, Spain",https://bookface-images.s3.amazonaws.com/small_logos/484c97ece41af64286d17a6cdfaf48cc3e078223.png,"We integrate solar, storage and energy trading for each home in one smart solution via our software platform. We’re starting in Spain which has the highest potential for solar and one of the lowest market penetration in Europe (0.1%). 
 
We will help 5M Spanish homeowners produce, store and distribute their clean energy ($50B market). We are backed by GFC, Liquid2 Ventures, Soma Capital, Y Combinator and other investors including Atomico angels.
",SolarMente,"Barcelona, CT, Spain",Sunrun for Europe,Active,"solar-power,climate",30,https://solarmente.es
"Marco Lobba,Matthew Francis",S21,2020,"Healthcare,Therapeutics",0,"Berkeley, CA",https://bookface-images.s3.amazonaws.com/small_logos/f1d289877a701c3b0826470c1e3ff501de0e4759.png,"Catena’s technology lets us attach any two proteins together using an enzyme and the native amino acids tyrosine and cysteine within target proteins. It is a true platform technology because it enables the joining of any two soluble proteins together with minimal engineering and without restrictions due to protein size or complexity. Our work has already been used to modify cancer specific antibodies, CRISPR proteins and even cell surfaces. Our ability to produce modular protein therapeutics in a fraction of the time allows for true library creation across the therapeutics spectrum from oncology, vaccines, inflammatory disease and beyond.
",Catena Biosciences,"Berkeley, CA, USA",Using protein coupling to build new therapies,Active,"biotech,therapeutics",7,https://www.catenabiosciences.com/
Anu Parvatiyar,S21,2020,"Healthcare,Medical Devices",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/2b4784fe233f145657c210c4e6446866d8b1196b.png,"Building a standard-of-care medical device to freeze abnormal cells before they become cervical cancer, in any clinic, anywhere in the world, at 1/10 the cost.
--
Ananya Health is building a portable cryoablation unit designed for every primary care clinic in the world. Our beachhead application is cervical cancer prevention -- even though cervical cancer is easy to screen for, 80% of clinics worldwide lack the infrastructure and specialized staff to treat at the earliest stages. Our platform technology allows nurses and lower level health workers to treat at the point of care for 1/10 the cost of traditional ablation, and is the only cryo device that will help us achieve the WHO target to eliminate cervical cancer in our lifetime.",Ananya Health,"San Francisco, CA, USA",Portable cryoablation to prevent cervical cancer,Active,"hardware,health-tech,medical-devices",5,https://www.ananya.health/
"Cathy Han,Abeer Agrawal",S21,2021,"Fintech,Banking and Exchange",3,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/3c701b2b04808644316217d356d3d16dfbf3e281.png,"Levro is a multicurrency account and global payments platform for businesses. We help US & international companies hold, convert, and pay 30+ currencies. Our exchange at rates are 40-90% lower than banks and FX services like Wise. We also offer free currency risk management, recipient onboarding, automated multicurrency reconciliation, and wire tracking.

If you have international customers, employee payroll, vendors, or bulk payouts to different countries please send us a note! founders@levro.com",Levro,"San Francisco, CA, USA",Multicurrency account & international payments for businesses,Active,"fintech,payments,finance,b2b,international",12,https://www.levro.com
Avijit Sharma,S21,2019,"Fintech,Asset Management",0,"Bengaluru, India",https://bookface-images.s3.amazonaws.com/small_logos/29ac95e715a7bf8e21b677a36c6d3cebf4e933ad.png,"FrontPage has built a community for financial market traders in India. The community has more than 1M monthly active users.

Now building a new stock trading platform for India, leveraging AI advances. 



",FrontPage,"Bengaluru, KA, India",AI first stock trading platform for India,Active,"fintech,community",24,https://front.page
"Ahmad Faraaz,Sashakt Tripathi,Harshit Awasthi",S21,2021,Consumer,2,India,https://bookface-images.s3.amazonaws.com/small_logos/af09359ecc24430a6054310be3115645fc95f1d8.png,"Kalam Labs is India's First Kids Space Organization. 
We are creating a place where kids take part in actual ambitious space missions.

The Missions are done with India's Top Space Organizations:

- Unfurling India's Flag in Space with Hrithik Roshan
- Building a Stratospheric Retrieval Drone with IIT-Kanpur
- Building a Navigable Balloon TIFR

Kids get to work on these missions at their home by our Kalam Labs-Space Kits and by playing our Kalam Labs app.",Kalam Labs,India,India's Kids Space Organization,Active,"artificial-intelligence,education",10,http://www.kalamlabs.in
"Akash Agrawal,Komal Kumar Gupta",S21,,"Fintech,Asset Management",1,"Bengaluru, India",https://bookface-images.s3.amazonaws.com/small_logos/5372c43fe16f7453f3807e7fb91ce46ee47099cc.png,Koshex is building Wealthfront for India with data-driven insights around day to day finances for an individual to save more and invest well. We are automating wealth creation for 400 million Indian millennials with access to more than US$700bn of individual investable wealth.,Koshex,"Bengaluru, KA, India",Automating wealth creation for 400M Indian millennials,Active,,21,https://www.koshex.com
"Bhagaban Behera,Nakul Kelkar,Sriharsha Setty",S21,2019,"B2B,Engineering, Product and Design",0,"Bengaluru, India",https://bookface-images.s3.amazonaws.com/small_logos/d0982d6d00a58ecb3bc95af145fb87d497262073.png,"RenderNet is an advanced AI tool designed to transform imaginative concepts into high-quality images. It simplifies the process of creating visuals with consistent characters, while offering detailed control over their poses, composition, and styles.

Key features of RenderNet include FaceLock, which allows for the generation of multiple images featuring a consistent facial identity, enhancing the coherence of visual storytelling. Additionally, ControlNet provides users with the capability to fine-tune images according to specific poses and compositional guidelines, offering a high level of customization.

RenderNet is suitable for a wide range of users, from graphic designers and digital artists to marketing professionals and content creators, providing a versatile tool for diverse image generation needs.",RenderNet,"Bengaluru, KA, India",RenderNet creates realistic AI images of virtual human characters.,Active,"artificial-intelligence,generative-ai",14,https://rendernet.ai
"Sajal Khanna,Lavika Aggarwal,Jagveer Gandhi",S21,2020,"Fintech,Payments",0,"Bengaluru, India",https://bookface-images.s3.amazonaws.com/small_logos/3046538d2939ee60ee1e0209232445c07f2b8eb7.png,"Akudo is a digital bank for teenagers in India that gets them their own sleek, personalized prepaid card that they can use independently, helps them save money and gives them exciting rewards under a gamified setup when they're good at their personal finance.  
We are crafting the concept of ""Learning-first Banking"" where financial learning is seamlessly intertwined with full scale banking.",Akudo,"Bengaluru, KA, India",India's first learning-focused neobank for teenagers,Active,,20,https://www.akudo.in/
"Apurv Gupta,Aquibur Rahman",S21,2020,"B2B,Marketing",0,"San Diego, CA",https://bookface-images.s3.amazonaws.com/small_logos/2cd8af0cab42bc6084be64d866151163c3120d15.png,"Mailmodo is an email marketing software that helps marketers create app-like experiences in email by adding forms, shopping cart, calendar, NPS and more widgets within the email. Our interactive emails reduce the number of steps for users, thereby increasing email conversions. You can use it to collect feedback from your users, book meetings with prospects, recover abandon carts, generate leads, and more all within emails.",Mailmodo,"San Diego, CA, USA",No-code email marketing platform to send forms & widgets within emails,Active,,70,https://www.mailmodo.com/
"Deevee Kashi,Aske Ertmann,Steve Liu",S21,2016,"B2B,Human Resources",4,New York,https://bookface-images.s3.amazonaws.com/small_logos/1b80a4df0b9154b81c10f1f6293cdab63dc635a1.png,"Deed makes it easy for employees to donate to their favorite charities and volunteer with great causes at work. Companies like Airbnb and Stripe use Deed to increase employee retention and happiness. Since launching publicly in January, we’ve increased our logo count by 4X with companies like DoorDash, Box, and Lob. We did this by making sure employees have the same awesome experience using their workplace giving tool as they do with their favorite consumer apps.",Deed,"New York, NY, USA",Making it easy for employees to donate and volunteer with good causes.,Active,"saas,b2b,enterprise",40,https://www.joindeed.com
"Jayant Panwar,Somil Mathur,Kenish Shah",S21,2021,"Real Estate and Construction,Housing and Real Estate",0,India,https://bookface-images.s3.amazonaws.com/small_logos/8c6ba36875562c96fddf6ef04d0acd5852345d88.png,"PropReturns is an online platform to buy, sell and rent commercial real estate in India. The real estate market in India is highly fragmented and plagued by lack of transparency. We empower businesses and individuals in India to transact commercial real estate backed by data.",PropReturns,"MH, India",End-to-end commercial real estate transaction platform ,Active,"fintech,marketplace",40,https://www.propreturns.com/
"Khushboo Shrivastava,Santanu Mondal",S21,2021,B2B,7,"Bengaluru, India",https://bookface-images.s3.amazonaws.com/small_logos/0d176e9e252d68df98f28ada02fca2e0e1f38e49.png,"At Coulomb AI, we envision a future powered by the seamless integration of AI and battery technologies, creating a powerful synergy to combat climate change. We build category-leading software that can significantly improve battery lifespan and performance by employing advanced predictive analytics, real-time monitoring, and adaptive battery management algorithms. 

",Coulomb AI,"Bengaluru, KA, India",Battery Observability Platform for Electric Vehicles,Active,"artificial-intelligence,climate",5,https://coulomb.ai/
VIJAY ANAND BHAGAVATULA,S21,2021,"B2B,Supply Chain and Logistics",0,"Delhi, India",https://bookface-images.s3.amazonaws.com/small_logos/e8ab18dae7115ef76227acd0cd0b5680b6505cd7.png,"ODWEN enables India’s 60m SME's to find curated warehouses in minutes at prices 20% below current market and transport their inventory in and out with just a few clicks.  With 2000+ warehouses across 180 locations, we are the largest integrated 3PL/ warehouse network in India.",ODWEN,"Delhi, DL, India",AirBnB for Small Warehouses,Active,"marketplace,warehouse-management-tech",21,https://www.odwen.co.in
