active_founders,batch,founded,industry,jobs,location,logo,long_description,name,region,short_description,status,tags,team_size,website
"Danny Grannick,David Lin,Brian Maurer,Shivam Patel",W21,2020,"Healthcare,Consumer Health and Wellness",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/87e726a2454c0935512148421c2e0459dbe54174.png,,Bristle,"San Francisco, CA, USA","At-home oral health testing, coaching & care",Active,"consumer-health-services,telemedicine",6,https://bristlehealth.com/
"Vivien Sin,Glen Wang",W21,2020,"B2B,Retail",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/88667b8179fda61279a214b2a7f6028dd1e54534.png,,The Third Place,"San Francisco, CA, USA",Subscriptions for neighborhood businesses ,Active,"saas,community,subscriptions",2,https://www.thethirdplace.is/
Rabia Khan,W21,2021,"Healthcare,Therapeutics",0,"Ontario, CA",https://bookface-images.s3.amazonaws.com/small_logos/3aff687f9659d0b2db81262b918fe03a1c0e9096.png,"We develop novel therapeutics for globally relevant, diseases of high unmet medical need, by targeting the transcriptome. ",Serna Bio,"Ontario, CA, USA",Mapping the druggable transcriptome ,Active,biotech,2,http://laddertx.com
"Marc-André Campagna,Francis Careau",W21,2019,"B2B,Operations",0,"Remote, OR",https://bookface-images.s3.amazonaws.com/small_logos/3f33f5c2c6c8f8eae4c79b3afb782709b112e4b8.png,,Gaiia,"Remote, OR, USA",all-in-one operating system (OS) for telcos,Active,"iot,mobility",40,http://gaiia.com
Tom Walkinshaw,W21,,"Industrials,Aviation and Space",0,"Glasgow, United Kingdom",https://bookface-images.s3.amazonaws.com/small_logos/9ce29daf410b8ce0c1856dfe42a8b720ac831064.png,"Alba Orbital is building the world's largest earth observation constellation, imaging everywhere on earth, every 15 minutes. We can see events within minutes such as wildfires in real time and have signed >$85m of LOIs, with both government and commercial customers paying pre-orders for imagery. To date we have launched 41 satellites into orbit (more than any other seed stage company in history), with more launching in 2024 onwards. We have launched a number of technology demonstration imaging satellites called Unicorns, which are the world's most advanced satellite under 1kg ever flown in orbit.",Alba Orbital,"Glasgow, Scotland, United Kingdom","We make satellites to image everywhere on Earth, every 15 minutes",Active,hard-tech,16,https://www.albaorbital.com
Aaron Slodov,W21,2019,"Industrials,Manufacturing and Robotics",1,"Detroit, MI",https://bookface-images.s3.amazonaws.com/small_logos/3f2c7d52a1e7ee5e37927e49b00eec598f4faa0f.png,Atomic's mission is to replicate high-skill trade knowledge of tool and die makers into AI that powers new manufacturing systems which are orders of magnitude more productive.,Atomic Industries,"Detroit, MI, USA",The world's first AI powered tool and die maker,Active,"artificial-intelligence,hard-tech",25,http://atomic.industries
"Jake Moshenko,Jimmy Zelinskie,Joseph Schorr",W21,2020,"B2B,Engineering, Product and Design",3,New York,https://bookface-images.s3.amazonaws.com/small_logos/2160e7569dba7526d81a03329c72e29f3c543405.png,"We build the tools companies need to provide performant and scalable authorization for their applications.

We’re founded by 3 successful entrepreneurs with expertise in enterprise software, most recently as leaders at Red Hat. Jake and Joey met on the APIs team at Google in 2010. They went on to found Quay, where Jimmy joined as their first hire. Over the past decade, they’ve changed the landscape for building and deploying software.",authzed,"New York, NY, USA","Open Source, Google Zanzibar-inspired permissions database",Active,"developer-tools,saas,security,open-source,data-engineering",23,https://authzed.com
"Giovanni Luperti,Karolis Narkevicius",W21,2020,"B2B,Human Resources",4,"London, United Kingdom",https://bookface-images.s3.amazonaws.com/small_logos/5d9d92284da5e0578d6ae11b390f879ee72085b9.png,"Humaans is an HRIS system designed to help People Ops/Finance/IT teams operate collaboratively with all the best in class point solutions they want for their staff while maintaining a central record of employee data.

The goal is to automate the employee lifecycle by integrating deeply with other complementary solutions and turn complex/manual processes (e.g. onboarding, offboarding, compensation management, etc) into simple workflows.",Humaans,"London, England, United Kingdom",The fastest way to onboard and manage employees,Active,"saas,human-resources",32,https://humaans.io
"Topher Haddad,AyJay Lasater,Winston Tri",W21,2020,"Industrials,Aviation and Space",0,"Denver, CO",https://bookface-images.s3.amazonaws.com/small_logos/3429747f66833536a5f2b50b1cbea5ad275f53c8.png,"Albedo is the first space company to commercialize the new orbit regime of VLEO (very low earth orbit). VLEO enables enhanced data quality for numerous earth observation modalities.
 
Our first VLEO satellite, named Clarity and built in-house, is launching in 2025 and will capture visible & thermal images at a resolution that can only be obtained today from drones/planes (commercially) or classified National Security systems.

The world is rapidly changing and a new level of visibility and transparency is required to solve some of our largest problems. Albedo’s 10cm visible and 2m thermal imagery will fuel insights for industries such as mapping, insurance, utilities, solar, agriculture, carbon offsets, infrastructure sustainability, national security, and much more.",Albedo,"Denver, CO, USA",Capturing the highest resolution satellite imagery,Active,"hard-tech,satellites,climate",55,https://albedo.com
"Jacqueline Samira,Frank Licea",W21,2018,"B2B,Recruiting and Talent",0,"Austin, TX",https://bookface-images.s3.amazonaws.com/small_logos/d7b90bd25c8f2118457b464c606643e5a8501453.png,"Why Howdy.com?

Howdy was founded in 2018 to help Austin startups hire talented engineers who work within US time zones in Latin America.

Since then we’ve grown to a team of over 300, and our platform has enabled hundreds of companies to hire individual teammates, set up remote, hybrid or in-office teams, and manage remote equipment assets and benefits.


Join over 200 companies, like Coinbase, Kojo,Truepill, Vanta and other YC companies that have hired with Howdy to build their tech outpost in Latin America.


Better talent: Howdy is deeply involved in the Latin American tech scene, regularly hosting meetups and inviting speakers and industry leaders into our local communities called Howdy Houses throughout Latin America. We get to personally know the top tech leaders who are interested in joining product teams in the US for the long-term. These individuals are not actively seeking jobs through freelancer platforms.


98% retention: Developer churn slows teams down. That’s why, when you hire with Howdy, developers are automatically provided with premium health insurance, top-of-the-line Apple equipment, gym memberships, lunches and the use of class-A office spaces.
Your engineering culture: When you partner with Howdy, you're not just hiring individuals; you're gaining access to a skilled local workforce that becomes an extension of your team. We provide full support in all areas, from recruitment to equipment and office spaces, allowing you to build and directly oversee your engineering outpost in Latin America as your team grows.


All-in monthly pricing:

Software Developer:       $6k - 11k

Finance Back-office:       $1.8K - 3K

Customer Service:          $1.8K - 3K

Designer:                        $1.8K - 4K

Marketing:                       $2k - 4K

*All-in monthly rate includes: salary, taxes, benefits, computer, equipment, office space, Howdy fee & more",Howdy.com,"Austin, TX, USA",We help US tech companies hire and manage software engineers in LATAM,Active,"b2b,recruiting",300,https://www.howdy.com/
"Garrison Bellack,Zachary Kaplan",W21,2021,"Consumer,Gaming",6,"Redwood City, CA",https://bookface-images.s3.amazonaws.com/small_logos/e32caa6326e2187568d8936a5e7a613643f07428.png,"DreamWorld is “adult Minecraft” with generative AI. Our players grew up on User Generated Content games, but are now 13-40 and have aged out Roblox / Minecraft. DreamWorld provides more powerful building tools, better graphics, and massive social multiplayer.",DreamWorld,"Redwood City, CA, USA",DreamWorld is “adult Minecraft” with generative AI.,Active,gaming,20,https://www.playdreamworld.com/
"Ayush Pateria,Keshav chouksey",W21,2020,"Healthcare,Consumer Health and Wellness",2,"Hyderabad, India",https://bookface-images.s3.amazonaws.com/small_logos/c8d3e566cfb6263640443cef4c7ba62927e9be98.png,Snazzy is a direct-to-consumer teledentistry platform for teeth straightening. Our goal is to democratize access to affordable and accessible clear aligner treatment. We leverage teledentistry and offer the highest quality aligners at a fraction of what others charge.,Snazzy,"Hyderabad, Telangana, India",Making clear aligners accessible and affordable in India,Active,"healthcare,india",40,https://snazzyalign.com
Graham Dick,W21,2020,"Consumer,Apparel and Cosmetics",0,Palo Alto,https://bookface-images.s3.amazonaws.com/small_logos/ad3874f6bb8a88d69390c4e1ea06a028d9d21835.png,"Up to 90% of skin aging is caused by ultraviolet (UV) light from the sun. We can protect against this by wearing sunscreen every day, but most people don’t. There are two reasons for this. First, most people don’t know that most skin aging is caused by cumulative sun exposure, even on cloudy days. And second, sunscreens are greasy. At Lygg, we’ve developed new ingredients that can triple the anti-aging protection of sunscreens and eliminate their greasiness. Our goal is to make wearing sunscreen a part of everyone’s daily routine.",Lygg,"Palo Alto, CA, USA",Building New Sunscreen Ingredients,Active,"anti-aging,beauty",1,http://www.lyggcorp.com
Quinn Wang MD,W21,2020,"Healthcare,Medical Devices",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/1f289b64a1313edc9a63d4a24460c74fe83cb97d.png,"Quadrant Eye is on a mission to improve eyecare access and fight preventable blindness. We're building the next generation eye exam... inside the average American home. 

Our team wants to enable patients' best and most visually rich lives. To this end, we're looking for curious and nimble minds to help us develop the world's first fully online eye exam and ultimately deliver high-quality eyecare at scale.

Some QE highlights:

🐝 We're a team of surgeons, scientists, venture partners, and hackers who mean business.
💸 Our backers include Y Combinator, Khosla Ventures, and the creator of Google Image Search.
🍥 We're a mission-driven company tackling an eye health market worth $USD137B.
🌟 Our core focus is currently the development of patentable deep tech, and our overall vision is to change eyecare for good. 
",Quadrant Eye,"San Francisco, CA, USA",Breaking new ground in online eyecare. ,Active,"artificial-intelligence,deep-learning,digital-health,telemedicine",4,https://quadranteye.com
"Louis-Victor Jadavji,Todd Kesselman",W21,2017,"B2B,Engineering, Product and Design",0,"Santa Monica, CA",https://bookface-images.s3.amazonaws.com/small_logos/800c3d46de6422db7c2f3bd538f4a4c7638425b3.png,"Choosing the right tool for your tech stack is a soul-sucking exercise — countless hours in demos, endless spreadsheets, and the risk of a wrong choice. At Taloflow, our mission is to make technology selection effortless and low-risk for IT and software teams.

Taloflow is backed by Y Combinator, YC Continuity, Wonder Ventures, Plug and Play Ventures, and Voyager Capital.",Taloflow,"Santa Monica, CA, USA","Better, faster tech vendor research",Active,developer-tools,4,https://www.taloflow.ai
"Jordan Isip,Carlos Rodriguez-Rosario",W21,,B2B,0,,https://bookface-images.s3.amazonaws.com/small_logos/6bbc4ee18717a8743a3b77c32098b2eeafb4fe72.png,"The fastest way to build and send data-rich transactional emails.

Alternative to SendGrid, MailGun, Mandrill, or Postmark.",Waypoint,United States,"Finally, an email API with a powerful template builder.",Active,"saas,b2b,design,email",,https://www.usewaypoint.com
"Purya Sarmadi,Nicholas Hui",W21,2019,"Healthcare,Healthcare IT",8,"Toronto, Canada",https://bookface-images.s3.amazonaws.com/small_logos/caddac306c8ff38ff1f26a77e311f70a0784ef09.png,"MedMe Health builds software for pharmacists to deliver paid clinical services like prescribing/adapting medications, point-of-care testing, giving vaccinations, and monitoring chronic conditions.  

Our web-based platform helps both independent pharmacies and large chains schedule appointments online, conduct virtual care, automate documentation, and flag clinical opportunities. With MedMe, our customers have increased their efficiency of clinical service delivery by 10x and increased pharmacy revenue with the same staff.

For the first time, MedMe enables integrations to traditionally locally-stored pharmacy data. Our vision is to transform today’s dispensing locations to tomorrow’s health hubs. ",MedMe Health,"Toronto, ON, Canada",Software for pharmacies to move beyond dispensing,Active,"saas,b2b,digital-health,healthcare",30,https://www.medmehealth.com
"Fawzy Abu Seif,Mariel Davis",W21,2020,"B2B,Operations",0,New York,https://bookface-images.s3.amazonaws.com/small_logos/b078ddf7fbb72dfb07922637b13b56046e39ad12.png,"Spokn makes it easy for People and Comms teams to make videos starring their own employees and leaders - no editing skills or special equipment necessary.  In minutes, you can create videos that feel as engaging as TikTok, and share them anywhere: Slack/Teams, your LMS, intranet, careers page, or job offer emails.  

Companies like Udemy, SiriusXM, Sonos, GoFundMe and more use Spokn to create engaging videos for their learning & development, internal comms, recognition, DEI and employer branding. 
",Spokn,"New York, NY, USA",Easy employee video-maker for People teams,Active,"elearning,b2b,culture",20,https://getspokn.com/
"Jeremy Tsui,Kevin Suh,Josiah Tsui",W21,2021,"Fintech,Credit and Lending",1,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/b8f7eafbaed6e4784352f8ba9e3f4c19615d784e.png,"Finley simplifies debt capital raise and management. Our software helps companies like Ramp, Arc and Parafin automate due diligence, ensure compliance, and streamline ongoing reporting with their capital providers. Our team brings experience from Goldman Sachs, Nova Credit, and Palantir Technologies, and is backed by Y Combinator and Bain Capital Ventures.",Finley,"San Francisco, CA, USA",Streamline your debt capital raise and management,Active,"fintech,saas,enterprise",32,https://www.finleycms.com
Tanu Venkatesh,W21,,"B2B,Sales",0,"Austin, TX",https://bookface-images.s3.amazonaws.com/small_logos/da1667caa49d4b7c3ac2755734a3de1a030e2b36.png,"PowerRouter helps sales teams assign leads and contacts to the right reps, instantly within Salesforce.  We provide a powerful automation engine with a drag and drop canvas to create routing rules, visually.  With actionable metrics to increase speed-to-lead and account based sales support, we make it very simple to stay on top of every lead in your Salesforce CRM. ",PowerRouter,"Austin, TX, USA",PowerRouter helps sales teams with lead routing in Salesforce,Active,,3,https://www.powerrouter.io
"Pranay Prateek,Ankit Nayan",W21,2021,"B2B,Infrastructure",7,"Bengaluru, India",https://bookface-images.s3.amazonaws.com/small_logos/bf9bf94469ea296eac6cbf6d10f7674c4a8a91ef.png,"SigNoz is an open-source observability platform native to OpenTelemetry with logs, traces and metrics in a single application. An open-source alternative to DataDog, NewRelic, etc. Open source Application Performance Monitoring (APM) & Observability too",SigNoz,"Bengaluru, KA, India",Open source alternative to DataDog ,Active,"developer-tools,saas,b2b",18,https://signoz.io
"Dusko Kelez,Billy Caballero,Piero Sifuentes",W21,2020,"Fintech,Consumer Finance",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/af60ab7f35a66c928467a7fc0641b82466842558.png,"Hapi democratizes investing for consumers in Latin America.

We let anyone from 15 Latam countries easily start learning and investing in stocks, ETFs and cryptos in under 5 minutes, with no minimums and no commissions.",Hapi,"San Francisco, CA, USA",Stocks and cryptos trading app with zero commissions and no minimums…,Active,fintech,22,https://hapi.trade/
"Surender Singh,Anil Meena",W21,2020,"B2B,Engineering, Product and Design",0,"Gurugram, India",https://bookface-images.s3.amazonaws.com/small_logos/eef64ad25f3034fe027f2570b9f47afa9396caf4.png,,Pensil,"Gurugram, HR, India","New-Age White Label Community Platform SDKs and APIs for Games,…",Active,"saas,community,gaming,chat",4,https://pensil.in
Georgy Melkonyan,W21,,"B2B,Supply Chain and Logistics",2,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/50ea6dff87858daec561d9cdd85d12bfca2e3ec2.png,"We’re building the best logistics system to empower businesses globally to automate their supply chain processes and ship all their products broker-free.

When we succeed, 7.6B people in the world will buy products cheaper! ",Zerobroker,"San Francisco, CA, USA",Broker-free shipping platform for businesses.,Active,"fintech,b2b,logistics,supply-chain,transportation",15,https://zerobroker.com
"Nisha Phatak,Madhu Punjabi",W21,2021,Consumer,0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/6b678cadf9edd85f1066264219af78f6d99079ee.png,,Lion Pose,"San Francisco, CA, USA","Clinical skincare tested on diverse skin, now available in Sephora.",Active,"consumer,healthcare,beauty,e-commerce",3,http://www.lionpose.com
"Lydia Han,Christopher Triolo",W21,2020,"B2B,Recruiting and Talent",0,"San Mateo, CA",https://bookface-images.s3.amazonaws.com/small_logos/98c81b58887d29ebe7bf174d8feef71f4ae64b25.png,"ModernLoop helps every company automate and streamline recruiting operations to deliver the best candidate experience. In 2022, the Department of Labor estimates there is a global talent shortage of 40 million workers, and that number is expected to grow to over 85 million by 2030. In order for companies to win the war for talent, they need to provide a best-in-class candidate experience to recruit top talent, and our product aims at doing just that!

Our founders Lydia Han (CEO) and Chris Triolo (CTO) both founded ModernLoop in December of 2020 after they saw the challenges recruiting teams had when it came to coordinating hundreds of interviews across various teams, all while making sure both hiring managers and candidates had the best experience possible. After spending 15+ combined years at companies like Facebook, Slack, Brex and Salesforce, they understood what it took to enable talent teams do their best work, and are building a product to scale alongside them as they grow.

We created ModernLoop to serve companies of all sizes in every industry to help Talent teams interview candidates quicker, easier, and enhance productivity of teams as they continue their search for top talent!",ModernLoop,"San Mateo, CA, USA",ModernLoop helps teams automate and streamline recruiting operations,Active,"b2b,recruiting,productivity,hr-tech,remote-work",15,http://modernloop.io
Akash Agarwal,W21,2020,"B2B,Operations",0,Palo Alto,https://bookface-images.s3.amazonaws.com/small_logos/a3b97233fe2d2709bfe27a59ba2585d4b741fe7a.png,"Pibit transform loss run files into comprehensive reports with actionable insights, helping carriers and MGAs enhance underwriting efficiency and make better, more accurate decisions.
",Pibit.ai,"Palo Alto, CA, USA",Transforming Commercial P&C Industry with LLM-Powered AI,Active,"generative-ai,machine-learning,saas,b2b,insurance",30,https://pibit.ai
"Ankit Khandelwal,Darpan Khurana",W21,2020,Fintech,5,"Gurugram, India",https://bookface-images.s3.amazonaws.com/small_logos/a4e3e8136445391fcfe8afdb23cac5833b3e1e34.png,"GroMo (YC W21) is building India's largest financial products distribution company. GroMo has built a network of 1.2 million agents on its platform. GroMo has built a tech-enabled social commerce platform that helps agents not only improve access to better financial products for consumers, but also bridge the financial literacy gap by helping them choose the right offerings. Currently, GroMo is distributing a broad spectrum of 100+ financial products across Insurance, Investments, Credit Cards, Loans, Saving & Demat accounts, etc. from brands such as IDFC Bank, Jupiter Money, Axis Bank, Freecharge, etc.
",GroMo,"Gurugram, HR, India",App for independent agents to sell financial products in India,Active,fintech,100,https://www.gromo.in
"Aidan Dewar,Stephanie Liu,Sam Perkins",W21,2021,Healthcare,10,New York,https://bookface-images.s3.amazonaws.com/small_logos/04aab6e7b4d317a4182b05831afb7f06ade24fd8.png,Nourish is solving America's healthcare crisis by helping people eat better. We connect chronic condition patients with a Registered Dietitian via telehealth and get it covered by their health insurance.,Nourish,"New York, NY, USA",Telehealth dietitians covered by insurance,Active,"consumer-health-services,healthcare",38,https://usenourish.com
"Shevy Karbasi,Matthew Chen,Thanh Le",W21,2019,"Healthcare,Diagnostics",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/d684e5402c05c9cc17faca949952294cf3f7e3e0.png,"Leveraging AI to provide veterinarians with more accurate and affordable diagnostics.  


",Moichor,"San Francisco, CA, USA",AI Powered Animal Diagnostics,Active,diagnostics,29,https://moichor.com/
"Ola Okeshola,Nikos Karamolegkos",W21,,Fintech,0,New York,https://bookface-images.s3.amazonaws.com/small_logos/9d57c1e081948682acc0498a4a994ff60dd63f2a.png,"Gerald is on a mission to eliminate stress about paying bills. We are transforming bill payments by providing consumers with an application for linking and automatically paying their household bills while offering overdraft and late fee protection for all their biller accounts. Our app tracks and pays bills so our users don’t have to. We offer banking services; direct deposits, credit building, cash advance and rewards to simplify bill payments for both billers accounts and consumers. ","Gerald Technologies, Inc","New York, NY, USA", Autopay household bills without fear of overdraft or late fees,Active,"fintech,saas,payments,consumer,neobank",12,https://www.joingerald.com
"Alex Dixon,Stewart Lamke",W21,2020,"B2B,Analytics",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/e5dba976d1d5bf32ca8f661d730f602556578ee8.png,"Bluelight is at the forefront of business analytics for the home services industry, providing a technology platform that empowers contractors with the insights needed for sustained growth. Our mission is to lead the next wave of digital transformation in the trades.",Bluelight,"San Francisco, CA, USA",Business Analytics for the Trades,Active,"saas,b2b,analytics",2,https://usebluelight.com/
"Matthew Linkous,Will Ernst",W21,2020,"B2B,Engineering, Product and Design",0,,https://bookface-images.s3.amazonaws.com/small_logos/563a40badcae100972f078640d78f3a8d0b39c2c.png,"Triplit is complete full-stack solution to data persistence, state management, and realtime synchronization for web applications that want to go fast",Triplit,Remote,The best database for app developers,Active,"developer-tools,saas,web-development,cloud-computing",3,https://www.triplit.dev
Dhruv Goel,W21,2021,"Fintech,Payments",0,"Delhi, India",https://bookface-images.s3.amazonaws.com/small_logos/8f6311ab798c568114d69f91d489b612d220383d.png,"We, at JoinSub, are empowering the Indian small and medium retailers to drive repeat purchases & maximize their revenue by building a subscription-based model. 

India has over 14 million retail outlets, and we are poised to revolutionize the Retail Sector and enhance the buying experience both for retailers and consumers. We are dedicated to co-creating a community of futuristic retailers who are ready to embrace tech for growth.

Our Subscription Programs work wonderfully for everyone who is looking to drive repurchases, right from those in the F&B industry, to Salons, Nail Salons, Spas, Gyms, Yoga & Dance Studios, Coffee Shops, Bakeries, Dry Cleaners, Florists, etc. We can help you delight your consumers and accelerate your business, the JoinSub Way!",JoinSub,"Delhi, DL, India",India's first aggregator and provider of local business subscriptions,Active,"fintech,b2b",8,https://joinsub.com
"Pranav Manpuria,Abhishek Gupta",W21,2017,"Industrials,Manufacturing and Robotics",0,"Houston, TX",https://bookface-images.s3.amazonaws.com/small_logos/640f26537f8b5dd95cdf6d6556434583b3097c60.png,"Flux Auto is building autonomous mobility technology to fully automate the movement and operation of vehicles in controlled spaces. Using Flux's solutions customers can reduce their dependency on human drivers, while also increasing productivity and reducing operating costs. 

Flux is currently deploying in warehouses, farms and mines.",Flux Auto,"Houston, TX, USA",Autonomy for Controlled Spaces,Active,"artificial-intelligence,autonomous-trucking,hard-tech,robotics",56,https://fluxauto.xyz
"Rowan Cockett,Steve Purves",W21,2019,"Healthcare,Healthcare IT",0,"Calgary, Canada",https://bookface-images.s3.amazonaws.com/small_logos/56f531ce89455eab6a0bf0b30ef439c5d9cd9b78.png,"At Curvenote we are building the communication and publishing tools for scientists and engineers. In the future, every scientific report will feature interactive graphs with live data that will make it significantly easier to share and reproduce the work.",Curvenote,"Calgary, AB, Canada",Communication and publishing tools for scientists,Active,"documents,developer-tools",3,https://curvenote.com
"Aakash Shah,Manan Shah",W21,2020,"Healthcare,Consumer Health and Wellness",1,New York,https://bookface-images.s3.amazonaws.com/small_logos/efc133877839e6a4953617e91a7ef726172acf80.png,"Wyndly (https://www.wyndly.com) fixes allergies by training patients' bodies to ignore their allergy triggers. Frustrated allergy suffers come to us when they no longer want to deal with pills and sprays. We diagnose the patient’s unique allergy profile and create a personalized treatment plan to give the patient lifelong allergy relief. Specifically, Wyndly is increasing access to  sublingual immunotherapy (SLIT) for allergy care. For our patients, we're combining the convenience of telehealth and direct-to-consumer care with an exceptional patient experience that never loses the context of care.

Wyndly represents an opportunity to change allergy care forever. With 60 million Americans suffering from allergies today, and with this number doubling over the coming years, there's simply an incredible need for the convenient care Wyndly provides. 

You can read more about us in [Techcrunch](https://techcrunch.com/2021/02/12/wyndly-aims-to-bring-allergy-drops-to-the-masses/).

The Wyndly Model 

At Wyndly, we believe that better connections lead to better care, and we’re committed to making both happen at every step of the patient journey. Our allergy practice allows our patients to work with expert providers to develop personalized treatment plans for long-term allergy relief using clinically proven therapies. From a patient’s initial consultation to their final treatment delivery, we want the Wyndly experience to be a breath of fresh air for allergy sufferers – truly effective allergy relief, simply and efficiently delivered.

Once we've conquered allergies, we're transforming the care model for every chronic condition. While transactional care for purchasing pills has flourished in telehealth, no one has gone after chronic care. Patients with chronic conditions are shuffled between providers, insurance, and more -- and they never feel heard. These patients deserve better, and we're going to give it to them. Wyndly is starting with allergies, but we'll expand into asthma, sleep apnea, and other conditions in the near future.

Our values

**Compassion**: We approach all our patients and partners with an open mind and a genuine desire to be of service.

**Focus**: We do a few things very well, and are always clear about our boundaries and direction of travel.

**Courage**: We embrace ambiguity and discomfort because we know that’s how we grow.

**Progress**: We make something better every single day.

*It boils down to empathy and forward momentum in everything we do.*

The team

Wyndly is proudly backed by Y Combinator and a leading group of angel investors and VCs. The founders are Dr. Manan Shah (Chief Medical Officer), an ear-nose-and-throat surgeon who’s a leading practitioner of telehealth in his specialty, and his cousin Aakash Shah (CEO), who led growth  engineering at SparkGift (acquired by Stockpile in 2016) and Parse.ly (acquired by Automattic in 2021).",Wyndly,"New York, NY, USA",Life's better without allergies,Active,"consumer-health-services,consumer,digital-health,healthcare",10,https://www.wyndly.com
"Wayne Chang,Gregory Rocco",W21,2020,Government,2,New York,https://bookface-images.s3.amazonaws.com/small_logos/01e89d335acbf75c6a733aa4b1efd72a71d9ee16.png,"SpruceID lets users control their data across the web. Instead of people signing into platforms, we imagine platforms should sign into people’s data vaults. We implement this pattern into digital wallet ecosystems for governments, enterprises, and blockchains. We believe that architectures that enable individual autonomy in the digital world are necessary for free societies and dynamic economies to thrive.",SpruceID,"New York, NY, USA",SpruceID lets users control their data across the web.,Active,"govtech,crypto-web3,identity,privacy,infrastructure",25,https://www.spruceid.com
"George Wellmer,Zac Wellmer",W21,2020,"B2B,Finance and Accounting",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/66d8e3d4c649d64bf2f7c8ae85eca61f947f05a3.png,"Tupelo is building the future of how traditional small businesses are bought and sold. We are the first small business M&A marketplace with modern integrations to make selling and buying a business quick and easy. 
",Tupelo,"San Francisco, CA, USA",Marketplace for small business M&A,Active,"fintech,marketplace",2,https://tupelosmb.com/
Brian Noguchi,W21,2019,"B2B,Productivity",2,New York,https://bookface-images.s3.amazonaws.com/small_logos/cd7d9caab849df9fa640c2d7e570d9553f12cb7c.png,"Smartcuts is a Chrome extension that lets you automate anything in your browser, without code. Record your clicks and keystrokes, and replay them later on similar web pages to automate repetitive work. It's like Excel macros for any website.",Smartcuts,"New York, NY, USA",Chrome extension to turn clicks & keystrokes into no-code automations,Active,"no-code,automation",3,https://trysmartcuts.com/
"Amit Singh,Chetan Dalal,Anubhav Malik",W21,2020,"B2B,Recruiting and Talent",2,"Bengaluru, India",https://bookface-images.s3.amazonaws.com/small_logos/abebec09c171112b2f825b920689d4885969573a.png,"We help companies hire by building a highly curated list of engineering candidates for them; crowdsourced by our network of software engineers who moonlight as “mini-recruiters” or scouts. Our product enables anyone to become that scout and earn passive income.
",Weekday,"Bengaluru, KA, India",Hire engineers vouched by other techies,Active,b2b,20,https://weekday.works/
"Nick Evans,Shayan Guha",W21,2020,"B2B,Retail",0,"Austin, TX",https://bookface-images.s3.amazonaws.com/small_logos/ee598c4bd559ee64f6fb65373d9e54f75eda4260.png,"Our mission is to support entrepreneurs in the food industry by offering a seamlessly integrated restaurant tech platform. We handle all forms of customer payments, both in person and online, including kiosk and invoicing. Additionally, we manage critical back-office tasks, including order management, payroll, bookkeeping, and sales tax remittance, so that restaurants and their teams can prioritize delivering exceptional dining experiences.",Avocado,"Austin, TX, USA",Fully Integrated Restaurant Point-of-Sale,Active,"fintech,marketplace,food-tech",4,https://avocadopos.com
James Savoldelli,W21,,"Fintech,Credit and Lending",8,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/1a632759d30777ac364558188cbef7a3323a9e28.png,,Pesto,"San Francisco, CA, USA",,Active,fintech,8,https://www.getpesto.com/
"Talvinder Singh,Meera Khokhani",W21,2020,"Consumer,Job and Career Services",0,"Gurugram, India",https://bookface-images.s3.amazonaws.com/small_logos/01625408283ee2dab9a638a711a3c4f62c3c964a.png,"Pragmatic Leaders runs online training programs in product management for mid-career professionals in India. We are a better, faster, and cost-effective alternative to getting an MBA in specialized tech business roles like product, growth, and marketing 
",Pragmatic Leaders (Ankai Inc),"Gurugram, HR, India","Better, faster and cost-effective alternative to MBA - free till hired",Active,"ai-enhanced-learning,artificial-intelligence,machine-learning",10,https://truemerit.io
"Otto Debals,Bert De Brabandere",W21,2020,"B2B,Engineering, Product and Design",0,"Brussels, Belgium",https://bookface-images.s3.amazonaws.com/small_logos/ac88c08aefaf0753bc9d29d8d7ced656148b852c.png,"[Segments.ai](http://segments.ai/) is helping robotics and automotive companies label their multi-sensor data for AI training and validation. Our platform enables customers to efficiently annotate their point cloud and image data, accelerating their path to autonomy.

We're a fast-growing, remote-first YC startup with a lean team and healthy runway. [Segments.ai](http://segments.ai/) is used by large organizations as well as innovative startups building the next generation of autonomous drones, delivery robots, self-driving cars, and more.",Segments.ai,"Brussels, Brussels, Belgium",Build better computer vision models by building better datasets,Active,"deep-learning,developer-tools",8,https://segments.ai
