active_founders,batch,founded,industry,jobs,location,logo,long_description,name,region,short_description,status,tags,team_size,website
"Benjamin Garcia,Francisco Puente",W20,2019,"Real Estate and Construction,Housing and Real Estate",0,"Monterrey, Mexico",https://bookface-images.s3.amazonaws.com/small_logos/39d0eddcdbf01227fef6c9bdd860530ddf68018a.png,"We make living in city centers affordable in LATAM. We offer room and apartment leases paired with seamless services (cleaning, maintenance, laundry, dry cleaning) to make our tenant's lives less hectic. With a current MRR at $60k growing 20% weekly for last 3 months with margins tracking 40%. Team is from MIT with background in real estate looking to improve rental experience for tenants and owners with technology. ",Viya,"Monterrey, N.L., Mexico",Mobile first apartment rentals for LatAm,Inactive,real-estate,22,http://www.viyaliving.com
"Luis Mario Garcia,Javier Gonzalez",W20,2020,"Consumer,Food and Beverage",0,"Monterrey, Mexico",https://bookface-images.s3.amazonaws.com/small_logos/9659011dbc32a0981cf66a78e0460b930202e1e7.png,"Orchata is an app where you can get groceries & daily essentials delivered in 20 min in Latin America. All the way from fresh fruits, meat, alcohol, pharmacy, groceries, snacks and top e-commerce brands with no substitutes and at supermarket prices.

We launched the service in Mexico and grew it from $0 to $6.3M in revenue and +30k customers. 

LATAM grocery is a huge US$ 451B market that is moving online fast. Orchata goes further with all-in-one software for darkstores around the city. We are following the Billion USD playbook that Gopuff built in the US.
",Orchata,"Monterrey, N.L., Mexico",Groceries delivered in 20 min in Latinamerica,Inactive,grocery,50,http://www.orchata.com/
Kathryn Loving,W20,2019,"Healthcare,Healthcare IT",0,"Berkeley, CA",https://bookface-images.s3.amazonaws.com/small_logos/22b1b44028df6bd5920131eae2140598b3e45e71.png,"LabGrid makes browser-first tools for biotech. We enable high-throughput science by tracking workflows and data records in-browser, helping teams work faster and more collaboratively.",LabGrid,"Berkeley, CA, USA",Collaborative software for high-throughput biotech,Inactive,"health-tech,biotech",2,https://www.labgrid.com
Brian Chan,W20,2019,"B2B,Recruiting and Talent",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/e1e96da71d2efe84210a071b8537ded2d55b5835.png,"A holistic solution to best activate your company's talent. Deliver top-notch Candidate Experiences, run People Ops best practices from top companies, and nurture the growth of your team's culture. Syncro integrates with your HRIS, ATS, communication stack, and more.",Syncro,"San Francisco, CA, USA",Zapier for scaling high-touch talent management,Inactive,"workflow-automation,recruiting",1,https://runsyncro.com/
"Juan Camilo Vallejo,Juan M Botero,Jose Tamura",W20,2020,"B2B,Retail",0,"Medellín, Colombia",https://bookface-images.s3.amazonaws.com/small_logos/ed69a13f5824e52e08a1fbd94f003fd4adf6c6bc.png,"Valienta helps Dropshippers in Colombia (and Latinamerica, eventually) to run the business, reduce costs and increase sales.

Through Valienta, our users have access to a marketplace of 160+ suppliers and thousands of products, to the possibility of shipping the orders to most of the country, and to multiple payment methods. 

In addition to that, our users are able to create their own e-commerce site for free, increase their advertising budget with our credit line, and improve their knowledge on sales and digital marketing with our educational content. 

We are working to democratize e-commerce by giving any person access to the capabilities that only established companies enjoy. We are working to become The Dropshipping Operating System. ",Valienta,"Medellín, Antioquia, Colombia",Helping Dropshippers in Colombia run the business and increase sales,Inactive,"fintech,logistics,sales,e-commerce",20,https://valienta.com
"Vitor Albuquerque,Cassio Menezes,Luiz Studart",W20,,"Fintech,Consumer Finance",0,"São Paulo, Brazil",https://bookface-images.s3.amazonaws.com/small_logos/a9e65c5b629984707d1fd862f82ec26b3a31c9dd.png,,Apartio,"São Paulo, SP, Brazil",Apartio offers Short Term Rentals for Business Travelers in Brazil,Inactive,fintech,2,http://www.apartio.com.br
"Jordan Miller,Bagrat Grigoryan",W20,,"Healthcare,Industrial Bio",0,"Houston, TX",,"About Us
Volumetric is a recognized world leader in building living multicellular tissues, with a focus on replicating discrete functions of the human body for basic mechanistic biology, laboratory testing and screening, and drug development. Founded in 2018 by Bagrat Grigoryan and Jordan Miller as a spin-out from Rice University, the full potential of our work is to build whole human organ replacements for patients, made from their own cells.

Our Technology and Approach
We have invented a suite of breakthrough 3D bioprinting technologies, featured on the cover of Science, that can build human tissue with complex blood vessel networks. We are leveraging this technology in the short term to build patient-specific tissues for drug safety and efficacy testing. Patient cells are taken from a biopsy, added to our proprietary 3D printed tissues, and then drug compounds are injected through the blood vessel network to mimic actual drug delivery in humans. Our vision is that our technology will provide rigorous, reproducible, and predictive outcomes for patients, resulting in drastically improved outcomes for diseases like cancer. More broadly, we see the full potential of our mission as being able to produce functional tissue and organ replacements for diseased or damaged vital organs in the body such as the lung, liver, pancreas, kidney, and heart.
",Volumetric,"Houston, TX, USA",Volumetric builds living multicellular tissues with a focus on the…,Acquired,biotech,5,https://volumetricbio.com/
Diego Fischer,W20,,Consumer,0,"São Paulo, Brazil",https://bookface-images.s3.amazonaws.com/small_logos/052724f7801b2cdfcb05d3cbb2436b0dc4bb25d0.png,"Carupi is the world's 1st lightly managed peer-to-peer digital marketplace (""C2C""), like Airbnb, for used cars, allowing individuals to safely and conveniently buy and sell cars from home with the push of a button. Differently from pure marketplaces such as craigslist, we take care of every transaction end-to-end (as 'concierges'), from taking car photos at the user's place to advertising his car, managing offers, taking his car (fully insured) to buyers for free at-home test drives, handling paperwork and payment. And differently from dealers or dealer-like companies, we don't use any physical infrastructure or need to buy cars for inventory.",CARUPI,"São Paulo, SP, Brazil",CARUPI is the world's 1st managed P2P marketplace for used cars,Inactive,auto-commerce,50,https://www.carupi.com/
"David Ferris,Mitchell Catoen",W20,2019,"B2B,Marketing",0,"Foster City, CA",https://bookface-images.s3.amazonaws.com/small_logos/accc040e6e05d59906b58dd5cbcb069fe6d2cfc0.png,,Phonic,"Foster City, CA, USA",The best way to collect and analyze voice and video feedback,Acquired,"artificial-intelligence,saas",8,https://phonic.ai
"Antoine Boulanger,Tomas Barreto",W20,2019,"B2B,Productivity",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/16bf15fbd2dcfd9b5d7b0fafe67c6d1d252abeba.png,,Okay,"San Francisco, CA, USA",Dashboards and actionable insights for high-performing engineering…,Acquired,"analytics,devops",4,https://www.okayhq.com
"Yair Dovrat,Yo'av Moshe",W20,2019,"B2B,Engineering, Product and Design",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/3cef07eb83515235ee2908fd3916feb1485852b1.png,"Zaraz makes any website 40% faster with a single line of code, by optimizing how it loads third-party tools. This results in 2x conversion rates and better SEO rankings.",Zaraz,"San Francisco, CA, USA","A third-party manager, built for speed. ",Acquired,"saas,b2b",2,https://zaraz.com/
"Cameron Cooper,Matt Hawkins,Trung Vu",W20,2019,"B2B,Engineering, Product and Design",0,"Austin, TX",https://bookface-images.s3.amazonaws.com/small_logos/7d30265114aa37a7614a3decc8911468482645ff.png,"Hoss is a developer experience platform that gives teams the essential tools they need to deliver a world-class customer experience. API-driven companies like Xendit, AssemblyAI, and Zentail trust Hoss to help them better acquire, understand, and support their customers. With Hoss, teams can offer superior documentation and developer content, gain deep visibility into how customers are using their API, monitoring third-party APIs, and provide robust and customizable developer dashboards. Hoss is backed by top investors like Y Combinator, Liquid2, FundersClub, and Soma Capital.",Hoss,"Austin, TX, USA",The developer experience platform,Acquired,"developer-tools,saas,b2b",3,https://hoss.com
Jake Mor,W20,2019,"Consumer,Home and Personal",0,New York,https://bookface-images.s3.amazonaws.com/small_logos/965c07f3bc67be3a8462b1dfc60eb416ddf3d045.png,,FitnessAI,"New York, NY, USA",App offering AI powered workout plans with anytime access to coaches,Acquired,"artificial-intelligence,fitness",1,https://fitnessai.com
"Nick Gervasi,Omar Skalli",W20,2019,"B2B,Engineering, Product and Design",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/5a3dafb6a330856d4ad26439ff3d8f51fea13507.png,"Flowdash makes it easy to build semi-automated workflows with no code. We recognize that many business processes today simply can't be fully automated and require human intuition. But there's no reason they need to be fully manual either. With Flowdash, teams can build custom tools to manage their internal processes, leveraging automation where it makes sense, and weaving in human intuition when needed.",Flowdash,"San Francisco, CA, USA",Quickly build internal tools for your ops team's manual workflows,Acquired,"saas,b2b",5,https://flowdash.com
"Jared Hobbs,Sean O'Keefe",W20,2019,"Fintech,Consumer Finance",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/96f673cac4ff8f2e5fd5fc81d0fd40a9e6767804.png,"YearEnd helps startup employees optimize their equity and taxes, and can also file their tax returns. They simply connect their financial accounts and YearEnd will tell them how much tax they’ll owe and will make recommendations on how to make better decisions. At the end of the year, YearEnd can also file their tax return for them or they can collaborate with their existing tax accountant.",yearend,"San Francisco, CA, USA",Optimize your equity and taxes in real-time.,Acquired,"fintech,finance",7,https://yearend.com
Jeffrey Tong,W20,,"Consumer,Gaming",0,"Los Angeles, CA",https://bookface-images.s3.amazonaws.com/small_logos/60c3c3b42c38c13f3980a72fe13dfdc9fe91c5fc.png,,Eternal,"Los Angeles, CA, USA",Own the best moments in streaming,Acquired,"entertainment,video,media,live",15,https://eternal.gg/
"Andrew Denta,Chris Podlaski",W20,,"B2B,Supply Chain and Logistics",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/bfc77eefdbfe73c948b6b036eb20f3186de968c4.png,We help warehouses schedule trucks.,Terusama,"San Francisco, CA, USA",We help warehouses schedule trucks,Acquired,"scheduling,logistics",2,https://velostics.com
"Avikam Agur,Ambika Acharya,Nadav Lidor",W20,2020,"B2B,Engineering, Product and Design",0,New York,https://bookface-images.s3.amazonaws.com/small_logos/fa11c74c12536a5831e39b0ca8b8b6b6bb0696a2.png,Weav is building the digital infrastructure to connect small businesses with financial institutions.,Weav,"New York, NY, USA",Weav is the universal API for commerce platforms,Acquired,"payments,api",9,https://weav.co
"Jamie Gull,Evan Mucasey",W20,2019,"Industrials,Aviation and Space",0,"Los Angeles, CA",https://bookface-images.s3.amazonaws.com/small_logos/e85fa9c1d989ebc214ae93afc79015e7976bc824.png,"Talyn is making long-range electric vertical take-off and landing (eVTOL) aircraft for cargo.  We get fixed-wing performance with VTOL capability by making an electric fixed wing aircraft that is caught mid-air with a custom winged drone, enabling it to take-off and land vertically.",Talyn Air,"Los Angeles, CA, USA","Long range, battery electric vertical take-off and landing aircraft.",Acquired,"air-taxis,airplanes,logistics,climate",18,http://www.talyn.com
Brian Li,W20,2019,"Consumer,Social",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/afe13310a848a2ef138ab3158074979910802e67.png,"Deeply engage groups of 4 to 400,000 through 1-on-1 video chats. Match back to back for round-robin chats or use typed rooms for enhanced pairings. Play games, take pictures, and more!",Glimpse,"San Francisco, CA, USA",A social video chat.,Acquired,"community,social",5,https://www.joinglimpse.com
"Rachel Gate,Meena Subramaniam,Jimmie Ye",W20,,"Healthcare,Drug Discovery and Delivery",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/8a62183607b4b9bdab50ebbf69002d2bc70f53e2.png,"Who we are?
We write software that understands the activity of individual cells as opposed to all cells. This approach is novel because we are no longer looking at average signals and can be precise. It is like a police person trying to identify the speeding car, they won’t find it if they look at all the cars at once, rather they need to look at the speed of each individual car. This is the beauty of single cell genomics, we can now identify that speeding car.

Why now?
The biggest barrier for entry into the single cell genomics market are cost and data analysis. To that end, we have reduced the cost by 10-fold and built the computational infrastructure for scalability. Although single cell sequencing has only been around for about five years, we come from one of the top single cell genomics labs and were the first to process and analyze millions of immune cells. Thanks to our software solutions, we have been able to bring big data solutions to the immune system.

Where are we and where are we going?
We have generated a database of over 1 million immune cells spanning healthy, cancerous, and autoimmune immune cells and are growing through paid partnerships. Harnessing out database and ML software, we can take a data-centric approach for better target discovery. Fortunately, as our database continues to grow, our models will continue to learn for more precise, unbiased, and automated single cell genomics.

Thank you! ",Dropprint Genomics,"San Francisco, CA, USA",The better way to run single cell genomics,Acquired,genomics,2,http://dropprintgen.com/
Raphael Schaad,W20,2020,"B2B,Productivity",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/edafb7eb94752a83fda53fa53146e61b448ee6e1.png,"Cron (acq. by Notion) is the next-generation calendar app for professionals and teams, making modern work more efficient and joyful. Our mission is to help spend time wisely through well-crafted software that streamlines workflows, integrates other productivity tools, and builds collaboration right into the core experience. In everything we do at Cron, we believe that time is our most precious resource. ",Cron,"San Francisco, CA, USA",Next-generation calendar for professionals and teams,Acquired,"saas,productivity,calendar",3,https://cron.com
"Kevin Cox,Suril Kantaria",W20,2019,"Fintech,Insurance",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/5ae3a089b7b95f5f1d30325868b76da53de7dbb7.png,"Savvy is a health benefits product offering employees payment cards to buy their own health insurance. One of the first to market after new regulation, Savvy scaled to $10s of millions in volume and expanded into all 50 state health insurance markets. Savvy was backed by Y Combinator, Marc Andreessen, and the founders of One Medical and Indeed. In 2022, the company was acquired by Take Command, the leading incumbent in the health insurance HRA space.",Savvy,"San Francisco, CA, USA",Flexible stipends for employee health insurance,Acquired,"fintech,healthcare,health-insurance,insurance",12,https://www.gosavvy.com
Sowmya Rao,W20,2021,"Fintech,Banking and Exchange",0,"Bengaluru, India",https://bookface-images.s3.amazonaws.com/small_logos/4ad961e82ac5a621fa95d598d324b11f679eea47.png,"Swifter offers a suite of payments solutions, including ACH, tailored to the unique needs of the cannabis industry. Standalone dispensary, MSO, or a marketplace, use Swifter's software and APIs to accept payments, send payouts, and supercharge your growth. 
",Pay Swifter,"Bengaluru, KA, India",Stripe for Cannabis,Acquired,"fintech,b2b",6,https://payswifter.com
"Kevin Chandra,Anthony Christian,Putri Karunia,Michelle Marcelline,Albert Purnama",W20,2020,"Consumer,Content",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/564342b940ed5219d5602cc87bb6e7e860bd3abc.png,"Let AI turn your ideas into a website in minutes. Get content, structure, and style done for you, ready to edit and publish instantly.",Typedream,"San Francisco, CA, USA",Build & launch your website in minutes with AI,Acquired,"generative-ai,saas,design-tools",5,https://typedream.com/
"Ravish Agrawal,Svatantra Kumar,Siddharth Srivastava",W20,2019,"Consumer,Job and Career Services",0,"Bengaluru, India",https://bookface-images.s3.amazonaws.com/small_logos/a2a30da1ec63594344f86b488362ce0e77f09939.png,"Able is a career app for pre and early professionals. Professionals can build their profiles, apply for jobs, prepare for interviews and get upskilled with our training programs.",Able,"Bengaluru, KA, India",India's Largest Placement Platform for Early Professionals,Acquired,"consumer,india",50,https://ablejobs.co/
"Abhishek Ayyagari,Ganesh Mallya,Ahamed Shah Wahidullah",W20,2019,"Fintech,Payments",0,"Bengaluru, India",https://bookface-images.s3.amazonaws.com/small_logos/adeafd73575a3d62a8377efcebb27aa13569f642.png,"We are building a collections and reconciliation platform for MSME's in India. In India, reconciliation is largely manual and error prone due requiring manual matching of bank statements with Invoices. In my last role, I used to head product for PayU, India #1 Fintech firm. I would love to connect with other Fintech founders building solving similar problems and in the neobanking space

",yBANQ,"Bengaluru, KA, India",yBANQ is building a Bill.com for India to simplify collections and…,Acquired,fintech,9,https://ybanq.com
"Alejandro Cedeño,Jose de la Luz Lopez S",W20,2019,"Fintech,Banking and Exchange",0,"Mexico City, Mexico",https://bookface-images.s3.amazonaws.com/small_logos/dcb1c46b88d645eeab5d7d7d6bb9d4c999e97eb6.png,"delt.ai is building a specialized digital financial service for businesses in Latam, set to tackle the +450B Market of business payments in Mexico. delt.ai is a natively digital alternative to a bank, born with payments gateways and API integrations. Its truly digital KYC-compliant onboarding allowed us to be the first opening first branchless accounts in the country. We target poorly served Startups and SMEs therefore focusing on the ~40B market opportunity that are profitable when served fully online.",delt.ai,"Mexico City, CDMX, Mexico",Digital banking for businesses in Latam.,Acquired,fintech,26,https://delt.ai
"Juan Cruz De la rua,Jaime Macaya",W20,2018,"Consumer,Transportation Services",0,"Buenos Aires, Argentina",https://bookface-images.s3.amazonaws.com/small_logos/c041fe3051c4e0cab46124c7a76d0dd5b2b3cc95.png,"Checkars removes the hassle and lack of trust from used-car transactions. With over 1000 transactions in first 18 months and NPS >85, we are confident we are offering customer the best possible experience to buy or finance a car. ",Checkars,"Buenos Aires, CABA, Argentina",E-commerce site where you can buy certified used-cars in Latin America,Acquired,fintech,45,https://www.checkars.com
"Alex Baranov,Sergey Fayfer",W20,2018,"Healthcare,Consumer Health and Wellness",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/4a1513f6481000684cedef65670b98cdb260b85d.png,"Sayana is a mental wellness app that helps people track their thoughts and feelings daily, get relevant tips on how to cope with emotions, and match with people in a similar life situation.",Sayana,"San Francisco, CA, USA",Affordable mental self-care for all. Acquired by Headspace Health.,Acquired,mental-health-tech,2,https://sayana.app/
"David Aragao,Thiago Diniz,Leo Pinho",W20,2019,"Real Estate and Construction,Housing and Real Estate",0,"Recife, Brazil",https://bookface-images.s3.amazonaws.com/small_logos/92008358c093464b00e54b3939faf8232ef1dabe.png,Hent is helping land lot developers to better manage their sales receivables and streamline their processes by securing access to capital and connecting all the stakeholders involved.,Hent,"Recife, PE, Brazil",Hent is helping land lot developers to better manage their sales…,Acquired,fintech,22,http://www.hent.com.br
"Oluwatomi Ayorinde,Damilola Ayorinde",W20,2017,"Fintech,Banking and Exchange",0,"Abuja, Nigeria",https://bookface-images.s3.amazonaws.com/small_logos/c00ac45c4ecc358bf318c108ea808d78f3341459.png,"CrowdForce is an app that allows any local merchant in Africa, starting with Nigeria to become a bank branch within minutes. ",CrowdForce,"Abuja, Federal Capital Territory, Nigeria","Crowdforce is an app that allows any local merchant in Africa,…",Acquired,,41,https://crowdforce.io/
Luna Yu,W20,2017,"Industrials,Manufacturing and Robotics",0,"Toronto, Canada",,,Genecis Bio,"Toronto, ON, Canada",Makes guilt-free plastics from food waste,Active,"bioplastic,synthetic-biology,climate",30,https://www.genecis.co/
Preeti Shrimal,W20,2021,"B2B,Analytics",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/c4d680463f8fee3408726becdad9bccd8e14c8a1.png,Chaos Genius is a DataOps Observability platform for Snowflake. Enable Snowflake Observability to reduce Snowflake costs and optimize query performance.,Chaos Genius,"San Francisco, CA, USA",DataOps Observability Platform for Snowflake,Active,"cloud-workload-protection,machine-learning,analytics,open-source,data-engineering",10,http://www.chaosgenius.io
"Anmol Arora,Vikram Patel",W20,2019,"Healthcare,Consumer Health and Wellness",0,"Bengaluru, India",https://bookface-images.s3.amazonaws.com/small_logos/609a65323334f5f2374a72afdce2a4dd47284790.png,"We make it easy for anyone in India to access healthcare over Zoom, Meet, or WhatsApp. We provide care in 11 local languages.

For every appointment, we provide a concierge who manages all logistics for the patient & handles the back-office work for doctors. With this, we have cracked the code to make telehealth work in India.",DocVita,"Bengaluru, KA, India",Telehealth provider for India.,Active,"marketplace,consumer-health-services,telemedicine",14,https://docvita.com
"Avni Patel Thompson,Archa Jain",W20,2019,"Consumer,Home and Personal",1,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/f077c8b6cd781f4ee1702dc34cee59ceb845e8bd.png,"Milo is the Family AI. We give busy parents back time + mindshare by tackling the daily details with a behind the scenes co-pilot. By pairing a human in the loop with the latest in LLM capabilities we're able to effectively build a copilot for detailed, high context and noisy tasks, via a simple conversational SMS interface.",Milo,"San Francisco, CA, USA",The Family AI - a copilot for parents to tackle the invisible load of…,Active,"artificial-intelligence,conversational-ai,ai-assistant",4,http://www.joinmilo.com
Shikhar Agrawal,W20,,"Healthcare,Healthcare Services",1,India,https://bookface-images.s3.amazonaws.com/small_logos/e9980ce54defe188c491d271fa9b0710384aa9ae.png,"We are creating an aggregated network of Ambulances, and ""MedCabs"", i.e. ridesharing cabs converted into Medical first responder network, to drastically reduce medical help arrival time in India and save 70,000+ lives daily.
",HelpNow,"MH, India",India's most reliable Ambulance service. (uber for ambulances),Active,,50,http://www.getHelpNow.in
"Ryan Singh,Mayank Kale",W20,2017,"Healthcare,Healthcare Services",0,India,https://bookface-images.s3.amazonaws.com/small_logos/901b63dfcc93de4ca2a31330d51a98cc19ed0934.png,"Loop Health is a new type of healthcare provider in India combining high-quality primary care and insurance for employers. Employees get unlimited primary care visits at our asset-light clinics, alongside traditional hospitalization insurance.

During YC, we grew from 0 to $85,000 ARR with 200% MoM growth. We serve 22 companies and 5500 members across Pune. 

Employers pay us $15/member/year and we make an additional $25 on prescriptions, lab tests, and hospitalization referrals. Our total gross margins are 70%.

200MM Indians are covered with employer-funded health insurance, representing a $8 billion dollar market opportunity, growing at 27% CAGR.

Indian employers are dissatisfied with their health benefits today because insurance in India only covers hospital stays, not doctor visits – and only 8% of their employees will ever use the benefit in the year. With Loop, employers can offer a more engaging health benefit that includes doctor visits and telemedicine, alongside traditional hospital coverage, for about the same price. Because their employees have better access to doctors, we can also offer lower insurance premiums.",Loop Health,"MH, India",Modern & comprehensive health insurance plan for employees in India,Active,"healthcare,insurance",27,http://www.loophealth.com
Md Halim,W20,2024,"B2B,Finance and Accounting",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/6363d414fb5488ba9b815d3ea07e017595dcc75c.png,"Finlens is a modern accounting platform purpose built for modern businesses. Finlens helps you stay on top of your financial metrics, taxes and books without having to email your accountant. 

We auto-categorize your transactions, keep your books clean and provide a managed accounting powered by humans and augmented by LLMs.

",Finlens,"San Francisco, CA, USA",Mondern accounting stack for businesses.,Active,"finops,finance,b2b",5,https://finlens.app
"Márcio Dos Santos,Saulo Tristao,Ticiano Vieira",W20,2019,"Fintech,Credit and Lending",0,,https://bookface-images.s3.amazonaws.com/small_logos/5c11d24aa58d17993d0a18b5d92ae6282ee62269.png,,Facio,"São Paulo, SP, Brazil",Salary advance to employees in Brazil.,Active,,36,https://www.facio.com.br/
"Harry Qi,Omid Rooholfada,Ethan Yu",W20,2019,"B2B,Productivity",1,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/25b0dd2e6d40928386efa49045651d24ad82e60b.png,Double the world's productivity by automating project management and internal workflows with A.I. We want to bring operational excellence to every organization in the world.,Motion,"San Francisco, CA, USA",Automate project management and business workflow with A.I.,Active,artificial-intelligence,30,https://www.usemotion.com/
"Will Kim,Eric Wei",W20,2019,"Fintech,Credit and Lending",2,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/b45b4a40ee6990bb094f256f20eeef3730bba066.png,"We're building the one-stop shop for creator finances.

Your favorite digital creators—the ones you follow every day on YouTube, Instagram, TikTok or Twitch—aren’t just extraordinarily talented personalities and community builders. They’re also businesses. That means they have business needs—managing revenues, expenses, savings, credit, banking. 

We’re building products that help creators spend less time worrying about finances so they can focus on creating.",Karat Financial,"San Francisco, CA, USA",Better financial services for creators,Active,"fintech,entertainment",40,http://trykarat.com
"Alex Matsenov,Daniel Shein",W20,2019,"Consumer,Food and Beverage",0,New York,https://bookface-images.s3.amazonaws.com/small_logos/29bbfaa0a0820cef7bbf80f78a5dd93d5e98508c.png,"Kaiten is a discovery app that gives you access to culinary products and experiences from quality makers around the world. 
We are home to hundreds of makers from around the world including restaurants, chefs, farmers, vineyards and even knife makers and ceramicists. Find new ways to enjoy the culinary world every day. A special bottle of wine, soy sauce from a 100 year old brewery in Kyoto, working a day at a Michelin star restaurant - if amazing people make it and sell it, you'll find it on Kaiten.",Kaiten,"New York, NY, USA",Find culinary products and experiences from great makers everywhere,Active,"marketplace,creator-economy",4,http://www.onkaiten.com
"Agree Ahmed,Harrison Telyan",W20,,B2B,0,New York,https://bookface-images.s3.amazonaws.com/small_logos/d0d521680d6006312b1798f8f9738b5e23b42544.png,A guild of vetted designers that work directly with your startup to ship all your design needs.,NUMI,"New York, NY, USA",Your Startup's Design Department,Active,"design,design-tools",4,https://NUMI.tech
"Brandon Foo,Ishmael Samuel",W20,2019,"B2B,Engineering, Product and Design",3,"Los Angeles, CA",https://bookface-images.s3.amazonaws.com/small_logos/92839bd2f4eacdd8bdaca34c9a4101cc5cd19439.png,"Paragon enables companies to build products that integrate with the SaaS ecosystem. With Paragon, software companies can integrate with hundreds of different SaaS apps in minutes while providing their customers with a seamless, unified integration experience",Paragon,"Los Angeles, CA, USA",The embedded integration platform for SaaS apps.,Active,"developer-tools,saas",22,http://useparagon.com
"Ross Rich,Ryan Rich",W20,2020,"B2B,Sales",1,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/3e26c677c431ea29e44d25107bafd6e19ac2839e.png,"Accord helps CEOs and Revenue Leaders drive execution excellence when it comes to selling, onboarding, and expanding their customer base.

Native to your CRM, predictably win, onboard, and expand by creating accountability + enforcing your standards for excellence when it comes to engaging with customers",Accord,"San Francisco, CA, USA","Driving execution excellence for B2B Sales, Onboarding, and CS",Active,"saas,b2b",20,https://inaccord.com
"Anthony De Guzman,Ade Labinjo",W20,2019,"Fintech,Credit and Lending",0,"Toronto, Canada",https://bookface-images.s3.amazonaws.com/small_logos/f797ab34adfce1b6d6b58c5eb8f56069f026caaa.png,"Breezeful gets you the best mortgage online from start to close. Instead of dealing with multiple banks, credit checks and in-person meetings, we’ll use your income, credit score, and other financial data from your application to negotiate with hundreds of lenders on your behalf in seconds. ",Breezeful,"Toronto, ON, Canada","An online mortgage broker. Get the best mortgage, fast.",Active,,6,https://breezeful.com/
"Richard Yu,Gustavo Pesce",W20,2018,"Healthcare,Drug Discovery and Delivery",0,"Emeryville, CA",https://bookface-images.s3.amazonaws.com/small_logos/eba7d332f7dc32613b3df0dcc051e3c8121fa610.png,"Abalone Bio developed a technology to find antibody drugs that activate and modulate cell surface receptors, the “antennae” on cells that help convert chemical signals into cellular responses, like growth. Antibodies are a growing class of drugs that have tremendous safety and efficacy advantages over small molecules; 7 of the top 10 selling drugs are antibodies, earning an average of $7B in revenue. However, antibodies- especially ones that activate and modulate cell surface receptors- are hard to find. Abalone Bio expands the playing field for antibody therapeutics and enables us to previously access treatments for untreated diseases.

We have already discovered a novel antibody that activates a non-opioid receptor that produces analgesia. We are developing this antibody into a treatment for neuropathic pain – a medical condition that currently is treated with drugs like addictive opiates. The same molecule is also a potential treatment for inflammatory and fibrotic diseases, all 1B+ markets.
",Abalone Bio,"Emeryville, CA, USA",We discover antibody drugs others can't,Active,"machine-learning,synthetic-biology,drug-discovery",12,https://www.abalonebio.com
"Vinay Shet,Rom Clément",W20,2019,"Industrials,Manufacturing and Robotics",3,Palo Alto,https://bookface-images.s3.amazonaws.com/small_logos/27eb2aa5b06962471ae4c326b326810f092de134.png,"Teleo converts heavy equipment, like dozers, trucks, and loaders, into supervised autonomous robots. This enables a single operator to remotely operate multiple machines while sitting at a remote control center, unlocking productivity gains for the General Contractor.",Teleo,"Palo Alto, CA, USA",Supervised Autonomous Heavy Equipment,Active,"autonomous-trucking,hard-tech,robotics",30,http://www.teleo.ai
"Jota Junior,Alef Miranda",W20,,"Real Estate and Construction,Housing and Real Estate",0,"São Paulo, Brazil",https://bookface-images.s3.amazonaws.com/small_logos/632fd88b607b7a9f3857f1809a459b06c3e55488.png,,Alude,"São Paulo, SP, Brazil",We offer free software that automates bureaucracy for real-estate…,Active,"fintech,real-estate",8,https://www.alude.com.br/
"Daniel Mogilny,Farzi Yusufali",W20,2019,"Industrials,Climate",0,"Toronto, Canada",https://bookface-images.s3.amazonaws.com/small_logos/4cb43d5169e20d1fb3d28d4f4f3933c0331ac461.png,"The mining industry drills narrow holes in the ground called drillholes to identify how much gold is in a ground at any spot. These holes are expensive so the industry uses statistical interpolation to predict what's in between these holes. Stratum replaces these traditional methods by utilizing deep learning to better predict both where to best drill and how much gold is in between these holes. This technology is not limited to gold and has been demonstrated to work on other metals, including base metals like copper. Based on Stratum's current pilots, our technology is projected to create ~10M in annual value for the average mine.",StratumAI,"Toronto, ON, Canada",AI that tells mining companies where to mine to maximize profits,Active,"artificial-intelligence,climate",5,https://www.stratum.ai
