active_founders,batch,founded,industry,jobs,location,logo,long_description,name,region,short_description,status,tags,team_size,website
"Matthieu Hafemeister,Ted Michaels",W23,2023,"B2B,Finance and Accounting",2,New York,https://bookface-images.s3.amazonaws.com/small_logos/a23ab54dfc7d4f1d332c905fd3e054c452007712.png,"Concourse is building AI agents for corporate finance teams. Concourse works alongside finances teams to assist in day-to-day operations by taking on the most manual and time consuming work. Core to the platform is an AI analyst tailor-built for finance teams that is available at any hour of the day, accessible via natural language, and built with full connectivity to a company’s existing financial systems. Concourse enables team members to more effectively retrieve and analyze data, generate charts and reports, and answer ad-hoc questions.",Concourse,"New York, NY, USA",AI Agents for corporate finance teams,Active,ai,6,https://concourse.co/
"Shanelle Roman,Vishnu Menon",W23,2022,"B2B,Infrastructure",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/ffb7d7237c04ef91841ffa6c06007d8d606413a2.png,,Indexical,"San Francisco, CA, USA",AI-powered data extraction engine,Active,"developer-tools,generative-ai,saas,b2b,enterprise",2,https://indexical.dev/
"Jeremy Schneck,Daniel Langer",W23,2021,"B2B,Supply Chain and Logistics",0,New York,https://bookface-images.s3.amazonaws.com/small_logos/abe1437e8afecc51bbcdce141d3c73065705c143.png,"Trackstar is the Plaid for supply chain logistics. Our universal API provides a simple and well-documented way for companies to integrate with hundreds of warehouse management systems in minutes, not months. ",Trackstar,"New York, NY, USA",Plaid for supply chain logistics,Active,"saas,b2b,logistics,supply-chain",6,https://www.trackstarhq.com/
"Brek Goin,Sanket Firodiya",W23,2023,"B2B,Human Resources",0,,https://bookface-images.s3.amazonaws.com/small_logos/38636c8d557c876f06607c37cab2b5419c77fbb5.png,"Hammr is the all-in-one platform for construction companies to manage their back office. Top contractors use Hammr for payroll, time tracking, benefits and compliance — in one place.",Hammr,Remote,Rippling for the Construction Industry,Active,,7,https://www.hammr.com
"Cole Cable,Nick Fiacco",W23,2022,B2B,0,,https://bookface-images.s3.amazonaws.com/small_logos/20d9828b10e8219d55b11aa9046f024e37785e4f.png,,Demospace,,,Active,,2,https://www.demospace.ai
"Leo Lu,Mark Ding,Sam Ding",W23,2023,"B2B,Analytics",0,Palo Alto,https://bookface-images.s3.amazonaws.com/small_logos/5b28deb84212c3ba86685834131a7f0142304f1d.png,"Brewit helps companies to create their role-specific BI agents, trained on their database (through feeding sample queries, metric definitions, column descriptions, etc. to create a semantic layer) that can answer data questions/provide data insights (write SQL, generate plots) through a natural language experience.",Brewit,"Palo Alto, CA, USA",Conversational data analytics for every team,Active,"artificial-intelligence,analytics,data-visualization,ai-assistant",4,https://brewit.ai/
"Max Lu,Lydia Ding",W23,2023,"B2B,Engineering, Product and Design",1,,https://bookface-images.s3.amazonaws.com/small_logos/2927a080cf5ff614fd75fe0ad078c9a3d577be49.png,"CodeComplete is Github Copilot for Enterprise. Large companies can't use Copilot because of the security and privacy risks, so we're building a self-hosted version that's also fine-tuned to the company's codebase.",CodeComplete,,AI-powered code completion for enterprise.,Active,,2,https://codecomplete.ai
Alexandra Johnson,W23,2022,"B2B,Engineering, Product and Design",0,,https://bookface-images.s3.amazonaws.com/small_logos/80d1f55be06d00fd52db1ea9553e87aa6f8ac9d1.png,"Do you want to optimize revenue, engagement, or both? Our team of experts will get you great results, quickly. ",Rubber Ducky Labs,Remote,We know recommender systems.,Active,,1,https://www.rubberduckylabs.io/
"Robin Guldener,Bastien Beurier",W23,2022,"B2B,Engineering, Product and Design",1,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/a2c91c467d6826fc9888627093516dbe795e1a6f.png,"Customers expect your SaaS to integrate with all the software they use.

With Nango, you ship integrations your customers love, fast.

Leverage hundreds of pre-built integrations and unlimited customization.",Nango,"San Francisco, CA, USA",A single API for all your integrations,Active,"developer-tools,saas,open-source,api",6,https://nango.dev
"Cipriano Echavarria,Nicolas Gomez del Campo,Felipe Monsalve",W23,2023,Fintech,1,"Medellín, Colombia",https://bookface-images.s3.amazonaws.com/small_logos/6efa2d71f0a1a589e982662a2f6c1a1eab9c259b.png,"Palomma is a treasury management software helping companies in LatAm manage their financial operations, including payments, cash flow, and reconciliation, in a seamless and automated way.",Palomma,"Medellín, Antioquia, Colombia",Treasury management software for LatAm,Active,,5,http://www.palomma.com/
"Kevin Liu,Matt DuVall,Sam Ross",W23,2022,"B2B,Finance and Accounting",5,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/c0f30c988fde8ec60cc14e8c5cf656b62cd6d35d.png,Numeral handles all aspects of sales tax from registration to remittance for e-commerce stores. We offer white-glove service so stores can get back to working on growing their business.,Numeral,"San Francisco, CA, USA",Ecommerce sales tax on autopilot. ,Active,"saas,e-commerce",20,https://numeralhq.com/
Penelope Jones,W23,2021,"Industrials,Energy",4,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/01e7ebb8e7a0488fc954663a2e2c2756b4d448c2.png,"Byterat is a modern data platform for battery science, purpose-built to help battery teams innovate, securely and at scale. ",Byterat,"San Francisco, CA, USA",Modern data platform for battery science,Active,"artificial-intelligence,energy-storage,machine-learning,climate,databases",,https://www.byterat.io
Parth Detroja,W23,2022,Consumer,0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/f8a08dbc0e0067d1983b3b85b2e3893f29d7f41f.png,"Pair AI is Shopify for knowledge products. We empower creators, educators, and experts to launch addicting mobile-first video courses and provide AI-assisted coaching services at scale. Our platform is a one-stop shop to seamlessly monetize what you know! We make learning as fun and engaging as watching a TikTok.",Pair AI,"San Francisco, CA, USA",Reimagining education with short form video and AI,Active,"ai-enhanced-learning,artificial-intelligence,marketplace,elearning,creator-economy",2,https://www.pairai.com/
"Sai Arora,Sandeep Dinesh",W23,2022,Fintech,1,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/b67b90e4f6e84745cd503648bae4a2ed818421e4.png,"Mercoa allows Vertical SaaS companies to offer BillPay and Invoicing services to their customers in as little as 3 weeks. Mercoa provides embedded workflows & payments that can be consumed with our API, SDKs, and customizable React components. 

We want every Vertical SaaS company to be the ""Bill.com"" for their vertical. ",Mercoa,"San Francisco, CA, USA",BillPay & Accounts Payable API for B2B Platforms,Active,"fintech,api",2,http://mercoa.com
Wesley Yue,W23,2022,"B2B,Engineering, Product and Design",0,"Redwood City, CA",https://bookface-images.s3.amazonaws.com/small_logos/50e5a1022a2437ff5f516fa3afe9ed74fb7be3f4.png,"Do you run into these problems with Github Copilot?
- Bad completions that break your train of thought when you’re writing comments?
- Doesn’t close brackets, or adds too many closing brackets?
- Functions, variables, and libraries not being auto-imported after accepting a suggestion?
- Multi-cursor mode not working?
- Wish copilot could name your variables?
- Wish copilot could trigger in the middle of a line?
- Want to stop wasting time with GPT3.5 chat and default to GPT4?

Double is an high quality alternative to Copilot inside VS Code, engineered for performance. It’s designed with great craftsmanship by people who care a lot about getting the small details right.",Double – Coding Copilot,"Redwood City, CA, USA",AI coding copilot engineered for performance,Active,"artificial-intelligence,developer-tools,saas,chatbot,enterprise",2,https://double.bot
"Dereck Paul,Graham Ramsey",W23,2021,"Healthcare,Healthcare IT",4,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/a4bfc350809e1c4f0b4e0ccc1e6449d3a68998b6.png,We empower clinicians with our AI platform for developing differential diagnoses and drafting clinical plans.,Glass Health,"San Francisco, CA, USA",AI-Powered Clinical Decision Support,Active,"saas,health-tech,digital-health,healthcare",2,http://glass.health
Derek Chiang,W23,2022,"B2B,Infrastructure",0,New York,https://bookface-images.s3.amazonaws.com/small_logos/a30005e91ad35585a4b56bcea0746fd934004f30.png,"Use ZeroDev to create self-custody wallets for your users, powered by account abstraction.  These wallets are truly non-custodial, while being easier to use and way more powerful than even custodial wallets, enabling features such as:

- Gas-free transactions
- Transaction bundling
- Programmable security policies

ZeroDev is perfect for anyone who wants to create wallets for users, including Web 2.5 apps, wallet apps, onramps, marketplaces, and more!",ZeroDev,"New York, NY, USA",Account abstraction wallets as a service,Active,crypto-web3,5,https://zerodev.app/
"David Correa Orozco,Eric Li",W23,2022,"B2B,Engineering, Product and Design",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/6c576ccab62c99fd845635ad445e0305d08a2681.png,"Versive is an all-in-one research platform that helps teams make faster customer-informed decisions.
- Collect richer insights: AI-moderated studies that deliver interview-quality results at the survey speeds
- Accelerate your analysis: AI-assisted analysis that instantly turns transcripts into shareable insights
",Versive,"San Francisco, CA, USA",AI-first user research platform,Active,"artificial-intelligence,saas,b2b,design-tools,market-research",3,https://www.getversive.com/
"Shreya Jagarlamudi,Andrew Tang",W23,2022,"Healthcare,Healthcare IT",0,New York,https://bookface-images.s3.amazonaws.com/small_logos/dce31c6ca3dabf16bfd5ee207762b419f47372bd.png,"Pledge automates patient billing for independent healthcare clinics. We estimate how much insurance will cover for each visit, so clinics can charge patients at the time of service, rather than waiting weeks for insurance to process.",Pledge Health,"New York, NY, USA",Automated patient billing for independent healthcare clinics,Active,"fintech,saas,health-tech,b2b,workflow-automation",2,https://www.pledge.health/
"Shariar Kabir,Miguel Acero,Jordan Yaqoob",W23,2022,Fintech,0,New York,https://bookface-images.s3.amazonaws.com/small_logos/6cbe3ea3f22fe3582cf726551f2d874c197a6aa0.png,"Ruby is a neobank that offers e-commerce businesses a flexible spend management solution and direct integrations with commerce platforms. 

By combining banking and commerce data, Ruby provides businesses with a real-time, unified view of their financial health and money movement, empowering them to make better financial decisions and scale their operations.",Ruby Card,"New York, NY, USA",Neobank for e-commerce businesses,Active,"fintech,saas,b2b,e-commerce,neobank",3,https://www.spendruby.com
"Ari Malik,Mukund Tibrewala",W23,2023,B2B,3,"Los Angeles, CA",https://bookface-images.s3.amazonaws.com/small_logos/f78d48c4c1feae2f8495a8a4df57cd2b6fe14153.png,Salient is an AI workflow automation tool for lenders. We're working with the largest auto lenders in America and are hiring! ,Salient,"Los Angeles, CA, USA",AI Servicing for Auto Lenders,Active,"fintech,generative-ai,b2b,operations,ai",9,https://www.trysalient.com
"Ash Rai,Patrick Higgins",W23,2022,Fintech,0,New York,https://bookface-images.s3.amazonaws.com/small_logos/744f46d0d325c233ded71498a19cdf197a21cade.png,"Dataglade is the smart way to research stocks. Our AI generates clear analyses and financial models for any public company, and our fundamental data fulfills almost every research need. We save investors hours every day by eliminating the need to manually dig through financial filings. Customers trust our reports because every number is backed by citations to our proprietary financial data warehouse. We inform $1+ billion of trades every day, and we’re just getting started. Check us out at dataglade.com.",Dataglade,"New York, NY, USA",The smart way to research stocks.,Active,"fintech,generative-ai,saas,finance,ai",2,https://dataglade.com
"Rob Szumski,Russell Haering,Eugene Yakubovich",W23,2022,"B2B,Security",0,,https://bookface-images.s3.amazonaws.com/small_logos/129c0d512b87fa767fbbc001172d26269d9a0ab0.png,"Dependencies for software products are exploding in number and with that comes a sprawling supply chain. A supply chain isn't just a build-time check, it's highly dynamic. EdgeBit watches in real time – we cross-reference your build pipelines and server fleet with multiple data sources to communicate your live inventory and actual risk.

Security teams aren’t experts at their company’s apps, so they are forced to distract the most skilled engineers with a firehose of vulnerabilities to investigate. We founded EdgeBit because we believe that we can solve this problem — to empower security teams to prioritize investigation of true risks without wasting engineers time.",EdgeBit,Remote,Security platform to prevent useless supply chain investigation,Active,"devsecops,b2b",5,https://edgebit.io
Jessie Young,W23,2022,"B2B,Infrastructure",0,"Seattle, WA",https://bookface-images.s3.amazonaws.com/small_logos/c4dbd8d6bcbc396c907943226c3f01d2cbcd5809.png,"We make it possible to build a serverless cloud platform that hosts custom user code with just APIs and no infrastructure team. For example, an open source framework can build a cloud offering that deploys their users code from Github or local dev environments in days instead of months. ",Cakework,"Seattle, WA, USA",API that adds cloud hosting to any developer platform,Active,"developer-tools,b2b,cloud-computing,infrastructure",2,https://www.cakework.com
"Trey Holterman,Diego Baugh,Tyler Johnson",W23,2021,B2B,3,New York,https://bookface-images.s3.amazonaws.com/small_logos/6e91e9315abad17e20d9922b02f02927ab3652b4.png,Tennr is a first-of-its-kind automations platform built to handle the nuances of human-decision making within healthcare operations. ,Tennr,"New York, NY, USA",Turn your healthcare operations into growth,Active,,44,https://www.tennr.com
"Kamal Gupta,Alok Nikhil",W23,2023,B2B,3,"Redwood City, CA",https://bookface-images.s3.amazonaws.com/small_logos/428feb2a5e495458be88abd1793ebca289d4798b.png,"Omnistrate is a cloud platform to SaaS-ify your docker image in minutes instead of years.

Let’s say you have an open-source software, and you want to monetize your invention by building a multi-cloud SaaS solution. You can either spend years doing it yourself or use Omnistrate to do it in no time.

Get started today by simply importing your existing docker-compose.
",Omnistrate,"Redwood City, CA, USA",Transform any software to multi-cloud SaaS in minutes not years,Active,"developer-tools,saas,b2b,cloud-computing,infrastructure",15,http://www.omnistrate.com
"Suchit Dubey,Akshit Khurana",W23,2023,"B2B,Supply Chain and Logistics",1,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/fd0c9a9869afd6e8a0abc998980922778315939f.png,We're building AI powered data tooling for logistics and beyond!,Narrative,"San Francisco, CA, USA",AI powered data tools,Active,"artificial-intelligence,saas,b2b,logistics",3,https://www.trynarrative.com/
"Will Edwards,Adam Proschek",W23,2022,B2B,1,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/6f20cb0518a4682de040512f68325cefe65fca72.png,"OfOne is building software to automate order taking at fast-food drive-thrus. Using conversational AI, we help restaurant chains operate more efficiently and level-up their customer experience.

OfOne can answer questions, intelligently upsell - like suggesting ice cream on a hot day - and always says please and thank you.

There are 200,000 drive-thrus in the US and they are the industry's largest order channel.

Our mission is to deliver human centric experiences that help restaurant operators prosper, deliver delight for their customers, and empower their workers.",OfOne,"San Francisco, CA, USA",AI-powered order taker for restaurant drive-thrus,Active,"generative-ai,restaurant-tech",5,https://www.of.one
"Daniel Kivatinos,Anelya Grant,Vinay Datta Pinnaka",W23,2023,"Fintech,Payments",3,Mountain View,https://bookface-images.s3.amazonaws.com/small_logos/21b9ea3d5a5ea0c78a84d34b37db9c9bd5a5212d.png,"Automate Accounts receivable workflow from unstructured sales contracts into a delightful billing platform 

Contact us: sales@justpaid.ai

We help with AI financial automation invoicing. 

------

Our values:

We are always asking ourselves, how can we make a company's team's life easier to help them scale through financial technology?

- We don’t settle.
- We are passionate.
- We are serial entrepreneurs.

We aim to make a dent in the universe",JustPaid.ai,"Mountain View, CA, USA",Delightful AI rev ops.,Active,"ai-enhanced-learning,artificial-intelligence,fintech,ai,ai-assistant",10,https://www.justpaid.ai
"Anne-Charlotte Chauvet,Baptiste Coquelle",W23,2022,"B2B,Marketing",0,"Paris, France",https://bookface-images.s3.amazonaws.com/small_logos/655e9f2acbaad108c6e7539ecb81f7a1ce60e8cc.png,"Gluetrail is a chrome extension that allows you to create support/training/marketing assets 10x faster, just from a screen and audio recording. These assets allow you to drive software or process adoption & awareness among prospects, customers or teammates.  

From one single recording, Gluetrail leverages your screen+clicks+audio transcript, and AI, to:
- automatically create step-by-step articles with screenshots and videos
- adapt the content for & publish it on 3rd party platforms in 1 click: internal or external knowledge bases (Notion, Confluence, Intercom, Zendesk...), community platforms and social media (linkedin, youtube, twitter, discourse...) ",Gluetrail,"Paris, Île-de-France, France",Create step by step articles with screenshots and videos 10x faster,Active,"artificial-intelligence,productivity,sales-enablement,marketing",2,https://www.gluetrail.com
"Karan Toor,Chirag Toor",W23,2021,"B2B,Operations",0,"Temecula, CA",https://bookface-images.s3.amazonaws.com/small_logos/91e7c3ac7ae72c11b4d5a3c04877460cac5d2d3d.png,"Car washing is a $15B market in dire need of disruption. Legacy systems are costly, out of date, and inflexible. We are building modern solutions to help car wash operators manage and grow their business.",FlexWash,"Temecula, CA, USA",The operating system for the car wash industry.,Active,"saas,b2b,subscriptions,retail",2,https://www.flexwashtech.com/
"Josh Tanke,Caleb Van Dyke",W23,2023,"B2B,Infrastructure",0,,https://bookface-images.s3.amazonaws.com/small_logos/3ba2bf3c743512b0b3cda71e1f81a113f9c1c05c.png,"LaunchFlow is an open source command line tool that can deploy any application to AWS or GCP with a single command.

The CLI configures cloud environments, permissions, release pipelines, and other infrastructure that distracts startups from their core product.

The CLI pairs with a high-level Python SDK that lets users customize their cloud environments with minimal configuration—our users only maintain an average of 4 lines of configuration per application.

Launch anything with 3 commands:
1. $ pip install launchflow
2. $ lf init
3. $ lf deploy",LaunchFlow,Remote,Launch your app to AWS or GCP in minutes,Active,"developer-tools,saas,b2b,open-source",3,https://www.launchflow.com/
"Danna Liu,Evan Chu",W23,2022,"B2B,Engineering, Product and Design",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/e108e35156cecf90efeb1f504d510fca87ce7b44.png,PoplarML lets you deploy any machine learning model to a fleet of GPUs as a ready-to-use and scalable API endpoint with one command.,PoplarML,"San Francisco, CA, USA",Deploy Machine Learning Models with One Command,Active,"aiops,artificial-intelligence,machine-learning,b2b,api",2,http://poplarml.com
"Akash Mandavilli,Gabe Villasana",W23,2022,Government,0,New York,https://bookface-images.s3.amazonaws.com/small_logos/32fff5dc0564409b94cd9ac53a22b0652becf13f.png,"GovEagle is building an AI RFP automation platform for medium to large government contractors. Using GovEagle, contractors have been able to submit more proposals without compromising quality. ",GovEagle,"New York, NY, USA",First draft of a government RFP response in 60 min,Active,"generative-ai,govtech,ai",2,https://www.goveagle.com/
"Abdullah Al Zandani,Max Kazakov",W23,2021,"B2B,Supply Chain and Logistics",2,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/9213f506809754ff509502961f8e99070b3ed411.png,"Coperniq is workflow software for solar & energy contractors.

It cuts soft cost per installation by $3K (17% of total cost) & accelerates project completion by 45 days (30% of project timeline).

We replace Salesforce, spreadsheets, pencil-&-paper, & other hacky workarounds with an industry-specific application for the underserved energy workforce. 

Main benefits for our customers 
1. Finish projects faster and cheaper: Our platform cuts 17% of soft costs, allowing contractors to deploy more projects, faster, and cheaper, with 5-star customer experience every time
2. Turn costly (often unprofitable) service calls into a revenue engine: By integrating with hardware OEMs (Enphase, SolarEdge, etc...), Coperniq gives you real-time health checks for your install base, automates service tickets, & drives referral revenue

Coperniq does all this and much more in one beautiful platform!

Are you or someone you know running or thinking about starting a solar company? [Schedule a call with us :)](https://calendly.com/coperniq-sales/discovery-web-v2 )",Coperniq,"San Francisco, CA, USA",Workflow software for solar & energy contractors ☀️😎,Active,"saas,solar-power,b2b,climate,renewable-energy",6,https://coperniq.io
Charles Weill,W23,2022,"B2B,Analytics",0,New York,https://bookface-images.s3.amazonaws.com/small_logos/6b90e2d2f63ae83d85e896853794c55a507ba363.png,CreatorML builds predictive AI for video virality to help businesses scale their social media strategy. ,CreatorML,"New York, NY, USA",Foundation Model for Human Attention,Active,"b2b,analytics,ai",6,https://creatorml.com/
"Jesse Buckingham,Mike Carter",W23,2022,"B2B,Supply Chain and Logistics",2,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/1fdfc5ed075de08a82ef72ac83e078ba29b962ac.png,"Vooma is the AI agent for logistics. We help our customers automate manual tasks and focus on work that drives business value.

Mike built self driving trucks as a founding engineer at Kodiak Robotics (prev. Uber, Otto) and led their motion planning and safety teams. Jesse grew a private equity backed logistics software company from $2M to $20M+ as CEO.",Vooma,"San Francisco, CA, USA",Automation platform for logistics,Active,,3,https://www.vooma.ai
"Sam Stein,Abe Wheeler",W23,2022,"Fintech,Credit and Lending",0,New York,https://bookface-images.s3.amazonaws.com/small_logos/f4995777223c0a6941873d356643ed969835aea5.png,"Trigo aggregates consumer rent history to help landlords approve better tenants and lenders write more loans. No solution exists to consistently furnish this data to landlords and lenders today. The largest database has only 3% coverage of rent data.

Trigo is a Consumer Reporting Agency (CRA) that provides this missing rent data set through a real-time API and web application. We are repeat founders with consumer data and finance experience across Harvard, Citigroup, Experian, and Amazon.",Trigo,"New York, NY, USA",Rent data API for landlords and lenders,Active,"fintech,b2b,proptech,api,enterprise",2,https://trigodata.com/
"Douwe Osinga,Jack Amadeo",W23,2022,B2B,0,New York,https://bookface-images.s3.amazonaws.com/small_logos/4bba48abf01450796ed84c6bb6dcb5adc2044c9a.png,"Neptyne is the first natively programmable spreadsheet, with a full Python environment, just like a Jupyter notebook. And we built in AI to make it easy to use, even if you’re not a Python expert. Neptyne turns anyone who can use Excel into a programmer.

At Google, Douwe launched products to millions in Search, Mobile and workplace. He founded multiple startups, and published a book on deep learning. 4 years ago Douwe rejoined Google, where he met his cofounder Jack and the rest of the team.

Neptyne launched on Hacker News in February 2023, and since then users have made thousands of spreadsheets.  People have built everything from option trading systems to machine learning classifiers using Neptyne.",Neptyne,"New York, NY, USA",The programmable spreadsheet.,Active,"generative-ai,data-science,data-visualization",4,https://neptyne.com
"Jeffrey Lange,Steve Roger",W23,2022,"Healthcare,Diagnostics",0,"Los Angeles, CA",https://bookface-images.s3.amazonaws.com/small_logos/2982f68c8c82ccb0dcb8909ae50c7cdbbdcd9b70.png,"Scanbase makes it easy for medical companies to convert photos of rapid diagnostic tests into results. We do this by providing a simple API that any medical company can access.
",Scanbase,"Los Angeles, CA, USA","The API for Diagnostic Test Analysis (COVID-19, FLU, RSV, STD,…",Active,"machine-learning,computer-vision,health-tech,telemedicine,ai",3,https://www.scanbase.com
"Divyagnan Kandala,TJ Kandala",W23,2023,"B2B,Productivity",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/36b1df36488e8c11a87320ccb0a8a66e9313c5bd.png,"Modern teams work in the browser. But browsers weren't built for teams 😔. 

This leads to a bunch of problems like:
- Knowledge/info that is hard to find (links that get lost, documentation that gets, buried, silos, etc)
- Poor collaboration
- Inefficient workflows

LinkGrep is an AI browser copilot that solves those problems by making your browser team friendly.

Specifically we help teams:
1. 🔗 Keep track of links, documents, and more automatically. With LinkGrep you'll never have to manually add or save a link.
2. 🔍 Find information that matters. LinkGrep connects with your existing tools like Notion and Slack and will automatically suggest relevant information to you as your browse (we have semantic search that you can fallback on). Demo: https://youtu.be/jwcPGDRy4oQ
3. 👥 Collaborate better. LinkGrep lets you leave notes and comments directly on web pages — you won't ever have to copy paste a link into Slack ever again. 
4. 🤖 Automate team actions like opening up the right links before a meeting. Never disrupt a meeting to send a link again. Demo: https://youtu.be/an3VKpAWft0",LinkGrep,"San Francisco, CA, USA",AI browser copilot for teams,Active,"b2b,productivity,collaboration,remote-work,ai-assistant",2,https://linkgrep.com
"Rohan Punamia,Kunal Punera",W23,2022,"B2B,Sales",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/47112b0379733750dc3671dd3bcaf900644b154a.png,"Bluebirds helps GTM teams automate outbound targeting with signals. Save your reps 2 hours a day from list building and prospect research. 

Create custom intent signals from trusted data sources in 3 minutes. Bluebirds continuously scans your market and delivers ready-to-prospect Leads to your CRM.",Bluebirds,"San Francisco, CA, USA",Automate outbound with signals,Active,"b2b,sales,enterprise,ai",6,https://www.bluebirds.ai
"Daniel J. Beutel,Nic Lane,Taner Topal",W23,2023,B2B,0,,https://bookface-images.s3.amazonaws.com/small_logos/fd58b70bf08ebd04681433b867e55d90f1a18a12.png,"Flower is an open-source framework for training AI on distributed data using federated learning. Companies like Banking Circle, Nokia, Porsche, and Brave use Flower to easily improve their AI models on sensitive data that is distributed across organizational silos or user devices. Almost all AI today is based on centralized public data — a small fraction of the data we have; we believe that training on orders of magnitude more data will unlock the next leaps in AI.",Flower,Remote,Train AI on distributed data,Active,,15,https://flower.ai
"Ari Baranian,Peter Johann",W23,2022,"Real Estate and Construction,Construction",2,,https://bookface-images.s3.amazonaws.com/small_logos/1d8fb377ca28b7f76f1ea3eaf71e2f5bead2966d.png,Engineers and Architects end up redesigning hundreds of details a year just because they are unable to search through all their past details. Pirros allows designers to effectively search all their past project details so that they can find quality starting points rather than redesigning from scratch.,Pirros,,Github for Construction,Active,,6,http://pirros.io
"Alistair Pullen,Yang Li,Sam Stenner",W23,2022,B2B,1,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/4e00745e7a3c3ee63862572e35ef2d37f8197af5.png,"Cosine understands your codebase better than you do. It supports 50+ coding languages, allowing developers to ask any question about their codebase, get explanations about any feature and get suggestions about how to write new code.",Cosine,"San Francisco, CA, USA",Your AI Co-developer,Active,"artificial-intelligence,developer-tools,generative-ai,machine-learning,nlp",6,http://www.cosine.sh
Fatih Celikbas,W23,2022,Fintech,0,,https://bookface-images.s3.amazonaws.com/small_logos/09db813dada056c514e465d4e87a8f422f954e3c.png,"Chart's Unified Tax Record API provides a direct bridge to tax records from the IRS, state tax agencies, and major tax preparation platforms such as TurboTax and H&R Block.",Chart,,Universal API for Verified Tax Records,Active,"finops,fintech",2,https://trychartapi.com
"Simon Kubica,Christian Iacullo",W23,2023,"B2B,Productivity",0,"Sydney, Australia",https://bookface-images.s3.amazonaws.com/small_logos/15ded26a70d663737350577a2ac909adb9410c1b.png,"Index is the new product planning and discovery tool for Product Managers, built specifically for Linear. Collect feedback, brainstorm ideas, and manage product plans.",Index,"Sydney, NSW, Australia",Powerful planning for Product Management.,Active,"saas,b2b,productivity",3,https://index.inc
"Himanshu Bamoria,Shiv Sakhuja",W23,2022,"B2B,Engineering, Product and Design",2,,https://bookface-images.s3.amazonaws.com/small_logos/2bb74aa44b5b28eca9180548406b123ca298d9c9.png,"Athina is an end-to-end platform for product teams building production-grade AI features.

1. Prototype: Dynamic Columns let you run LLM prompts, execute code, make API calls, retrieve data, run transformations, and more (in a spreadsheet UI)

2. Evaluate: Run evaluations within the sheet itself - there are 50+ preset evaluation metrics or you can create your own custom evals (no-code).

3. Experiment: Change your prompt, model, retriever, or chain in just a few clicks. Technical users can run even more experiments programmatically.

4. Compare:  Compare any number of datasets side-by-side with a diff view, and run evaluations on all of them simultaneously

5. Observability: Monitor your LLM features in production with continuous evaluations and granular analytics.

Athina can be used by non-technical users as well as technical users. This means PMs, QA, Data Scientists, and Engineers can collaborate to build great AI products.
",Athina AI,Remote,"Prototype, Experiment & Evaluate AI Pipelines in a Spreadsheet-like UI",Active,"aiops,artificial-intelligence,machine-learning",5,https://athina.ai
"Achille AROUKO,Samy Chiba",W23,2021,"B2B,Finance and Accounting",0,"Lagos, Nigeria",https://bookface-images.s3.amazonaws.com/small_logos/017a48860aec587fc693f54e2e4052970a43e5c7.png,"Bujeti is a corporate cards and expenses management platform for African businesses. We help African businesses issue corporate cards to their employees, control and manage their expenses and keep track of their finances.",Bujeti,"Lagos, LA, Nigeria",Corporate cards and expenses management platform for African…,Active,"fintech,saas,payments",10,https://www.bujeti.com
"Ashot Ayvazyan,Suren Marashlyan",W23,2022,B2B,0,"Berlin, Germany",https://bookface-images.s3.amazonaws.com/small_logos/96f17fae40f55e74f9d214af11045d8eed8f096f.png,"Cloudchipr helps engineering and finance teams save time and money by automating cloud operations. With Cloudchipr, teams can schedule different automated workflows that send Slack alerts, build Tableau charts, create Jira tickets, and deactivate unused resources across all major cloud platforms. It’s like Zapier for cloud ops.
",Cloudchipr,"Berlin, Berlin, Germany",Workflow Automation for Cloud Operations,Active,"developer-tools,finops,saas",8,https://cloudchipr.com/
"Jack Mastrangelo,Jason Scharff",W23,2023,Real Estate and Construction,1,New York,https://bookface-images.s3.amazonaws.com/small_logos/6cf240361cd25bc54d8ed95f6708c9750de6531f.png,We're building software to help institutional landlords reduce delinquency starting with fraud reduction.,Cobblestone,"New York, NY, USA",Delinquency reduction and automation software for institutional…,Active,"fintech,real-estate,b2b",3,https://getcobblestone.com
