active_founders,batch,founded,industry,jobs,location,logo,long_description,name,region,short_description,status,tags,team_size,website
"George W,Edrei Chua",S23,2021,Healthcare,0,,https://bookface-images.s3.amazonaws.com/small_logos/da6718234e74459d1a141e394578816bcde9baf0.png,"25 million Americans with chronic insomnia are getting inadequate and superficial care advice (e.g. cutting coffee, meditation etc.), when in reality, their sleep problems are often driven by deeper psychological challenges like unresolved anxiety. Stellar Sleep uses psychology to help these people break the insomnia cycle.",Stellar Sleep,,"We help people with chronic insomnia sleep better, using psychology.",Active,,5,https://stellarsleep.com/
Adam Williams,S23,2023,B2B,0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/72461fd4d5fd3609cdf2cd37c5c97828c31ab516.png,"Magic Loops are the fastest way to automate (almost) anything. By combining generative AI with code, we make it easy for anyone (yes, even non-programmers!) to setup repeatable tasks and automated workflows.
  
- Want to use ChatGPT to classify new product features from a Close call? 
 
- Want to receive a text when someone purchases >$1000 from your Shopify store?
  
- Want to replace your bespoke AWS Lambdas with self-repairing code? 
  
Build your first Magic Loop today! ",Magic Loops,"San Francisco, CA, USA",Program computers with natural language,Active,"generative-ai,consumer,productivity,automation",2,https://magicloops.dev
"Sten Sjöberg,Kevin Kim",S23,2023,"B2B,Security",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/93b0f6a6d9697c73c56e4ffd40933940d124fb99.png,"Use Remy to discover upcoming engineering work, perform automatic triage and speed up your design reviews. ",Remy,"San Francisco, CA, USA",Resolve product security risks early with AI,Active,"artificial-intelligence,generative-ai,b2b,productivity,security",4,https://www.remysec.com/
"PJ Steiner,Matthew Bedewitz",S23,2021,"Industrials,Agriculture",0,"Alameda, CA",https://bookface-images.s3.amazonaws.com/small_logos/5b68cb6a90af9c37176d63232ab7f6372925388d.png,Pests and pathogens cost the world hundreds of billions of dollars every year. Existing technologies like agrochemicals are no longer working. Ohmic Biosciences uses protein engineering to design resistance genes for crops that are robust to pathogen evolution.,Ohmic Biosciences,"Alameda, CA, USA",Genetically engineering plants for disease resistance.,Active,"synthetic-biology,biotech,climate,agriculture,genetic-engineering",2,https://ohmicbiosciences.com/
"Sachin Subramanian,Philip Kung,Andrew Arkhipov",S23,2023,"B2B,Engineering, Product and Design",2,,https://bookface-images.s3.amazonaws.com/small_logos/fe6baa1904091bdaa3920767037ba84111cedebf.png,"Sweetspot is an all-in-one government sales platform, powered by AI. We help businesses find, manage, and respond to government opportunities.
",Sweetspot,,AI for Government Contracting.,Active,,4,https://www.sweetspot.so/
"Dr Ashish Mandavia MD,Lucas Gordon",S23,2023,"Healthcare,Healthcare IT",0,New York,https://bookface-images.s3.amazonaws.com/small_logos/85a21f742119122fbacaa422c72877b9188fb85a.png,"Sohar Health is a SaaS platform for behavioral health companies. It is an API-based solution that offers >90% accurate eligibility verification, and AI-powered Verification of Benefits to automate manual workflows, increase patient intake, and generate more revenue.

We focus particularly on high payer-by-payer accuracy (>90%), identification of payer carve outs (>90%), and high rate of automation (>95%).

Our customers include Talkiatry, Mindful Health Solutions, Monument, LunaJoy (YC W22), Finni Health ( YC W23), Legion Health (YC S21), and Stellar Sleep (YC S23).",Sohar Health,"New York, NY, USA",API eligibility and benefits retrieval for behavioral health providers,Active,"health-tech,digital-health,api,data-science,ai",3,https://www.soharhealth.com
"Edoardo Maschio,Ahmed Gaber",S23,2023,Fintech,1,"Berlin, Germany",https://bookface-images.s3.amazonaws.com/small_logos/306eaffa9ae52c97e7f7fd8c9161b13409115596.png,"We help fintech risk and AML compliance teams automate and strengthen routine customer due diligence tasks with LLMs. Our AI assistants slash cost-to-comply, improve risk detection and free up capacity for investigations that require human expertise and decision making. 

Fintechs and banks use us to automate workflows like running thorough due diligence on a legal entity, reviewing customer documents like registry extracts, proofs of address etc and remediating false positive alerts from their AML systems.",Diligent,"Berlin, Berlin, Germany",GenAI assistants for fintech risk and compliance operations,Active,"fintech,compliance,fraud-prevention,regtech",2,https://godiligent.ai
"Isaiah Granet,Sobhan Nejad",S23,2023,"B2B,Infrastructure",3,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/935bd117ce732a814003c0b9a415599b256ea22d.png,,Bland AI,"San Francisco, CA, USA",The enterprise platform for AI phone calls,Active,,13,https://bland.com
"Ihsaan Patel,Edward Tiong",S23,2023,Healthcare,0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/b6ed6b92c1866d1321f5db92edcd357309239ed5.png,"Readily helps healthcare organizations find and close compliance gaps in hours not weeks. We do that by connecting over 100,000 pages of policies, and regulations, enabling staff to conduct research, analysis, and audits faster. This saves them hours of work, boosts readiness, and helps them avoid costly violations.",Readily,"San Francisco, CA, USA",Compliance Tools for Healthcare Organizations,Active,"compliance,healthcare,health-insurance,regtech,ai",,https://readily.co
"Jean-Michael Diei,Matthew Krager",S23,2023,Real Estate and Construction,0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/157ebdb745b65bc27b9db92ffd3d33a03418bcaf.png,"PropRise is a next-generation data and analytics provider transforming the commercial real estate (CRE) sector through AI-driven automation. We specialize in sourcing alternative and hard-to-find data, converting unstructured formats—ranging from documents to images to audio—into structured, actionable insights. Our platform gives brokers and investors near real-time access to critical data such as sales comparables, rental history, and market trends, significantly enhancing the acquisitions process.


Our mission is to be the catalyst for growth and innovation in the CRE market. We offer an unparalleled competitive advantage by delivering 10x the data at 1/100th the cost of traditional providers. Powered by proprietary machine learning algorithms, PropRise is redefining data collection and analytics in commercial real estate.",PropRise,"San Francisco, CA, USA",Automating commercial real estate data collection,Active,"machine-learning,saas,real-estate,b2b,analytics",3,https://www.proprise.io/
"Jay Reno,Jake Malone",S23,2023,"Consumer,Travel, Leisure and Tourism",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/d2ca619520c27a962f58e863e40ff3811fb10853.png,"Pointhound makes it easy to earn and redeem your credit card points for free flights. 

We're driven by our mission to make the world more accessible through travel.",Pointhound,"San Francisco, CA, USA",Earn and redeem credit card points for free flights,Active,"artificial-intelligence,finance,travel,airlines,search",4,http://www.pointhound.com
"Michael Jaradah,Taylor Keairns,John Ott",S23,2023,"B2B,Engineering, Product and Design",0,,https://bookface-images.s3.amazonaws.com/small_logos/4ca0ecc537f7ce785f91c1050c2526cde53e2f22.png,"Zelos Cloud is accelerating electronics product development with powerful tools for emulation, tracing, and automated testing on real microcontrollers in the cloud.

As firmware engineers, we spent years developing and shipping products at scale. Between batteries, bootloaders and brain implants, we've seen it all. Our mission is to build the tools we wish we had to enable teams to ship higher quality products, faster.",Zelos Cloud,,The First Cloud Platform for Firmware Development and Testing,Active,"hard-tech,manufacturing",3,https://zeloscloud.io
"Alec Xiang,Jonathan Yin",S23,2023,Consumer,0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/612d97982fa7188f4b057359d71cb159d3758d7a.png,,Lifelike,"San Francisco, CA, USA",,Active,generative-ai,2,https://lifelike.app/
Andy Qin,S23,2023,"B2B,Finance and Accounting",0,,https://bookface-images.s3.amazonaws.com/small_logos/ef56fa4809ea0d19f78dec81fdacde26366ff966.png,A better alternative to outsourcing accounts payable and receivable. We use human-like AI to process invoices more efficiently and accurately than any BPO can. Companies like Papaya trust Humanlike to process thousands of invoices per month.,Humanlike,,AI-powered AP/AR,Active,"fintech,generative-ai",,https://humanlike.app/
"Lukas Haffer,Isaiah Williams",S23,2023,Fintech,1,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/03e96f40b376939e555522ad547f5df9452b4fae.png,"Casca is building AGI for banking.

We are replacing 30+ year-old legacy technology with AI-native systems of record that automate 90% of the manual work humans used to have to do. 

Our first product is an AI-native Loan Origination System - with a built-in AI Agent, called Sarah. Sarah communicates with small business loan applicants via email or sms, guides them through the application process and prepares the loan file for a human underwriter.

Why? Small businesses are the heart of the American economy and a lot of banks shy away from providing funding because of the manual effort in pursuing those deals. With us, that changes and unlocks affordable, quick bank funding for the 30M+ small businesses in the US as opposed to the high interest rates from online lenders.",Cascading AI,"San Francisco, CA, USA",AI Agents for Banking,Active,"conversational-banking,fintech,machine-learning,finance,ai",6,https://www.cascading.ai/
"Neel Master,Niranjan Ravichandra",S23,2023,"B2B,Infrastructure",0,New York,https://bookface-images.s3.amazonaws.com/small_logos/0b7a7a8af1b3c02f16a5584ed3d7012fa86e5530.png,"Cedana (YC S23) enables real-time save, move and restore for compute workloads.  We expand GPU capacity, increase reliability, reduce latency up to 10x and increase CPU/GPU utilization up to 5x resulting in significant cost savings. OpenAI, Meta and Microsoft have flavors of these capabilities internally and we’re bringing them to everyone. 

Our solution applies to AI training and inference, HPC, data analysis, dev tools and infra.  Our vision is to transform cloud compute into a real-time, arbitraged commodity. 

We are a fully distributed remote company.  

https://www.cedana.ai",Cedana,"New York, NY, USA","Save, migrate and resume compute jobs in real-time",Active,"artificial-intelligence,deep-learning,developer-tools,cloud-computing,infrastructure",5,https://cedana.ai
"Arvind Subramanian,Vamsi Saladi",S23,2023,B2B,0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/f5695ba4c0d9dd82ed980d0e36154b1b915be329.png,"Contour is building next-generation quality assurance to free engineering time and test products, end-to-end. PMs can input product requirements to auto-generate testing suites, informed by real user behavior data.",Contour,"San Francisco, CA, USA",Automated QA Copilot,Active,"developer-tools,generative-ai,b2b,workflow-automation,enterprise-software",2,https://trycontour.com
"Rajeev Behera,Barry Peterson",S23,2021,B2B,1,,https://bookface-images.s3.amazonaws.com/small_logos/3015f73175878c54eab97f6a814f0a9d9b0023f8.png,"Setup your entire back-office in one place.
- Banking: Bank Accounts, Corporate Cards, Payments, Treasury
- Bookkeeping & Tax: Keep you books in order and file income taxes at the end of the year
- Payroll and Benefits: US Payroll in 50 states, US Contractors, International Contractors. Health, Vision, Dental, 401k Benefits",Every,Remote,Banking + Payroll/Benefits + Bookkeeping + Tax in one place,Active,,12,https://every.io/
"Maurice Burger,Roman Engeler",S23,2023,B2B,6,"London, United Kingdom",https://bookface-images.s3.amazonaws.com/small_logos/f7e8e61ea6d3f763043392069ac87464fc6db2af.png,"Atla helps developers find AI mistakes at scale, so they can build more reliable GenAI applications. LLMs only reach their full potential when they consistently produce safe and useful results. We train models to catch mistakes, monitor AI performance, and understand critical failure modes so devs can fix them.",Atla,"London, England, United Kingdom",We train frontier models to evaluate generative AI,Active,"artificial-intelligence,generative-ai",8,https://www.atla-ai.com/
"Nick Gospodinov,Aleksandar Bonin",S23,2023,"B2B,Supply Chain and Logistics",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/4cf3efb3a17f100893c2b9e11f3f945ba7fbdf04.png,"Mandel surfaces supply chain disruptions and supplier updates with email AI. We use AI agents that proactively extract data and email suppliers for order updates, building a real-time self updating supply chain source of truth.",Mandel AI,"San Francisco, CA, USA",AI Procurement Agent for Manufacturing,Active,"generative-ai,supply-chain,procurement,enterprise-software,ai",3,https://www.mandel.ai/
"Jeremy Osborne,Chris Mui",S23,2023,"Real Estate and Construction,Construction",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/de40cdab3b2a59f362314d96298b6bfbfdf6a69b.png,Electric Air is a tech-enabled contractor for heat pump installations that cuts costs by 60%. Heat pumps are the most efficient way to heat American homes with a $53B annual market opportunity. ,Electric Air (Previously Helios Climate),"San Francisco, CA, USA",Tech-enabled heat pump contractor that cuts costs by 60%,Active,"hardware,consumer,proptech,climate,energy",2,https://www.electricair.io/
"Tim Griffin,Mike Bifulco,Suzanne Griffin,Joey Skavroneck",S23,2023,"Real Estate and Construction,Construction",0,"Charlotte, NC",https://bookface-images.s3.amazonaws.com/small_logos/a808b8722de9d2ecbb9fc19cae6ba864f6358f23.png,Craftwork is a full-service home painting company that uses software to dramatically improve the homeowner and operator experience.,Craftwork,"Charlotte, NC, USA",Digital-native home painting franchise,Active,"proptech,home-services",45,https://craftwork.com/
"Vladi Keil,Lukas Heinzmann,Till Wagner",S23,2023,B2B,0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/b1c89152097cbf044ee5d77ec6f1484a241a4ad3.png,"askLio builds AI Copilots to help procurement teams at enterprises.

When an employee wants to procure something, the process used to take weeks. askLio turns it into hours. 
The company is founded by AI engineers and procurement experts that have built an AI Startup together before. 

Think of Lio as an additional assistant for every procurement manager - saving enterprises on average millions per year and reducing manual work of procurement managers by 80%.

Some of the most renowned companies in the world are already using our AI-Copilot. ",askLio,"San Francisco, CA, USA",AI-Copilot for procurement teams at large enterprises,Active,"generative-ai,b2b,procurement,enterprise-software,ai",3,https://www.asklio.ai
"Chris Parsonson,Sanj Ahilan,Angus Parsonson",S23,2023,"B2B,Legal",3,,https://bookface-images.s3.amazonaws.com/small_logos/cdb4c71ccbddd0ad292fc773c3cfb169d2a4a5ba.png,"We provide an in-browser document editor that any patent attorney can start using straight away. It works just like Google Docs but, under the hood, is powered by an AI copilot to help the attorney write high-quality patents efficiently.

Our product can help with all stages of the patent life cycle, from drafting and filing to prosecution and opposition.",Solve Intelligence,,We use AI to help attorneys write patents.,Active,,9,https://www.solveintelligence.com/
"Aaron Farr,Paolo Carroll,Elian Haddock",S23,2023,"B2B,Retail",2,New York,https://bookface-images.s3.amazonaws.com/small_logos/d261d8dfa76354809d8e5792b2d21ef5d258f8d5.png,"We connect specialty food stores with their next best selling products.

Airgoods is a wholesale marketplace that makes it easy for specialty food & beverage stores to buy their inventory in one place. Thousands of small businesses order wholesale on Airgoods from top brands like Fishwife, Athletic Brewing, Ghia, and Date Better. ",Airgoods,"New York, NY, USA",Faire for specialty food stores,Active,,6,https://airgoods.com/
"Matt Lee,Max Kerr",S23,2023,"B2B,Engineering, Product and Design",0,"Seattle, WA",https://bookface-images.s3.amazonaws.com/small_logos/6ea63f0b8a6e6c46d0d95d4f9bf72b5e5caea28c.png,"Talc builds datasets 100x faster than human labels while outperforming humans in quality.

We build custom datasets in any domain, and have replaced human labels for teams in fields ranging from Medical care to Insurance.",Talc,"Seattle, WA, USA",Helping companies use their data to build better AI models,Active,"developer-tools,ai",3,https://talc.ai
"Harshith Mullapudi,Manik Aggarwal,Manoj K",S23,2024,"B2B,Productivity",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/db4b7de974fc8ca53cd196c11e5671d344f390d9.png,"Tegon is an open-source issue tracking tool that simplifies issue tracking for engineering teams. It is designed to be simple to use and super functional, addressing the complexities and slow nature of current tools.

Existing issue tracking tools like Jira often act as a blocker in engineers' productivity by adding more processes and manual tasks, and they do not help engineers in resolving the bug faster or get full context about a specific tasks. Tegon is using AI and integrations smartly to automate task creation and updation and help engineers in task prioritisation and better bug resolution",Tegon,"San Francisco, CA, USA",Open source issue tracking tool for engineering teams,Active,"artificial-intelligence,developer-tools,generative-ai,saas",3,https://www.tegon.ai
Brian Brunner,S23,2023,"B2B,Engineering, Product and Design",0,"Austin, TX",https://bookface-images.s3.amazonaws.com/small_logos/a781f87fe1bbe72d69bfd79f2391a43f15cb2f9b.png,"DataShare is a data-as-a-service platform that lets you embed charts, dashboards and exports directly into your product. For example, if you run an accounting startup, DataShare would enable you to embed a full profit and loss dashboard, with downloadable statements. DataShare is backed by an enterprise-grade data warehouse, and can be implemented in fewer than 20 lines of code. 
",DataShare,"Austin, TX, USA","Embed charts, dashboards and exports in your app",Active,"analytics,data-engineering,databases",1,http://datashare.co/
Daniel Ruiz,S23,2023,"B2B,Sales",1,New York,https://bookface-images.s3.amazonaws.com/small_logos/b85605f9b28a80bdb193d6c1b556bbc510adc0b6.png,"Your Sales and Sales Ops team in a unified platform. No setup, Salesforce SSO and go.",Synch,"New York, NY, USA",Supercharging Sales,Active,"generative-ai,saas,b2b",4,https://www.withsynch.com/
Stephen Campbell,S23,2023,"B2B,Analytics",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/01975709187fe49604abc19a3af0b9ea9b99399e.png,Revamp helps eCommerce brands and agencies understand customer behavior by creating smarter segments for targeted email and paid acquisition campaigns.,Revamp,"San Francisco, CA, USA",AI-Powered Customer Segmentation for eCommerce,Active,"artificial-intelligence,b2b,e-commerce,ml",2,https://www.getrevamp.ai
"Martin Johnsen,Oliver Brandt,Nikolai Skelbo",S23,2022,B2B,1,"Copenhagen, Denmark",https://bookface-images.s3.amazonaws.com/small_logos/ef940e88fb60e59b177570256531952d8e4b1322.png,"Subsets uses AI to automate retention in subscription media. We help increase life-time value by enabling commercial teams to create AI-driven experiments and automations, without engineering support. ",Subsets,"Copenhagen, Denmark",AI-driven retention automation for subscription media.,Active,"machine-learning,b2b,enterprise,crm",5,https://www.subsets.com
Sarang Zambare,S23,2023,"B2B,Engineering, Product and Design",0,New York,https://bookface-images.s3.amazonaws.com/small_logos/e253b8344133fe4ca5b396057dd1384ef5081503.png,"SuperCraft is a generative design software for physical products

Join thousands of designers using SuperCraft to make apparel, packaging, home appliances, gadgets, furniture and more",SuperCraft,"New York, NY, USA",Figma for designing physical products,Active,"saas,b2b,productivity,design-tools,ai",1,https://supercraft.ai
"Yulong Liu,Daiyi Yang",S23,2023,"B2B,Infrastructure",0,"San Mateo, CA",https://bookface-images.s3.amazonaws.com/small_logos/dd668074abcb19600f6bd7bcd86f50a603e99349.png,"Empower is a developer platform for fine-tuned LLMs. It aims to provide best-in-class infrastructure and prebuilt, task-specific base models as building blocks, enabling developers to cost-effectively build and deploy fine-tuned LLMs for their specific use cases, offering an alternative to expensive and slow general-purpose LLMs without compromising on response quality.
",Empower,"San Mateo, CA, USA",Developer platform for fine-tuned LLMs,Active,"artificial-intelligence,generative-ai,machine-learning,saas,ai",2,https://www.empower.dev
"Mitch Riley,Scott Liddle,Tom Watson",S23,2023,"Fintech,Payments",1,,https://bookface-images.s3.amazonaws.com/small_logos/249f2d014e80e76b7160b87839d01124197e6690.png,Capi Money helps businesses in Africa pay their international suppliers. Goods importers in Africa pay up to 10% to settle invoices and wait weeks for payments to arrive. We’re on a mission to give businesses in Africa the same price and speed as we expect in the US and Europe.,Capi Money,,Helping businesses in Africa pay their international suppliers,Active,,5,https://www.capimoney.com
"Maximilian-David Rumpf,Lukas Ruflair,Lotte Seifert",S23,2023,"B2B,Engineering, Product and Design",1,,https://bookface-images.s3.amazonaws.com/small_logos/572a5971c1a0245d7008a992165eb1146a0f145c.png,"We make it easy for developers to connect data to their LLM apps. Instead of spending months on integrations and retrieval pipelines, Reworkd's AgentGPT added our button in an afternoon and let thousands of people connect their Notion, email and Drive instantly.

Every single AI company is building data retrieval. Currently, they're doing this from scratch – we don't think they should have to. Just like OpenAI made working with LLMs as simple as an API call, SID makes it easy for every AI company to access data the same way.",SID,,"Serverless RAG to connect AI to company, industry, or person-specific…",Active,,3,https://www.sid.ai
"Akshay Budhkar,Ashwin Venkatesh Raman",S23,2023,B2B,0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/7eba747c12d79722f933dd297d83341ffec8d94c.png,"Enable your internal teams and customers to get insights without burdening your technical teams.

Spine AI effectively translates your business context and data schema into an AI analyst that gives reliable responses to natural language questions.

The AI analyst is equipped with custom-tuned models and a semantic layer to ensure consistently accurate responses. The analysts also show their work, providing transparency and instilling confidence to act on their insights.",Spine AI,"San Francisco, CA, USA",Reliable AI data analysts that know your business,Active,"generative-ai,saas,analytics,ai,conversational-ai",5,https://www.getspine.ai
"Aleks Đekić,Jamie MacLeod",S23,2023,"B2B,Finance and Accounting",1,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/2e2a3ced5969028060bbaaf152193b5b6a2b3982.png,"We are Alguna, an early-stage startup building a modern pricing, quoting, and billing platform for B2B companies.

Our mission is to build the most efficient revenue management engine for B2B SaaS. 

Today, most companies get by using spreadsheets and manual processes across multiple single-point solutions, which is inefficient and costs millions in lost revenue.

We solve this by unifying the quote-to-revenue process and automating complex back-office operations. This enables our customers (growth-stage startups and enterprises) to flexibly close more deals faster without worrying about internal limitations and relying on finance and engineering teams.
",Alguna,"San Francisco, CA, USA","Modern SaaS Pricing, Quoting & Billing Platform",Active,"artificial-intelligence,fintech,saas,b2b,enterprise",5,https://alguna.io
"Joel Alexander,Joschka Braun",S23,2023,"B2B,Operations",0,New York,https://bookface-images.s3.amazonaws.com/small_logos/32972e7b6074f606373a477c496dcde4a5e81219.png,"Parea AI is the essential developer platform for debugging and monitoring every stage of LLM application development. We provide testing, evaluation, and monitoring in one unified platform. These capabilities help developers get visibility into LLM responses, quickly test and optimize prompts, and ensure customers get the best user experience.",Parea,"New York, NY, USA","Test, evaluate & observe your LLM applications",Active,"developer-tools,generative-ai,saas,devops,monitoring",2,https://www.parea.ai
John Glasgow,S23,2023,"B2B,Finance and Accounting",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/b964d406b730adef7e1ad9fcd6fdf8775ca296fc.png,Campfire is the modern accounting platform for startups and mid-size tech companies. Our product includes an accounting general ledger that has multi-entity support and advanced financial reporting such as P&L by department and contribution margin by customer. Migrate from legacy accounting software to Campfire for your accounting and financial reporting to automate manual tasks and streamline workflows to unlock financial insights and accelerate the monthly close process.,Campfire,"San Francisco, CA, USA",A modern version of NetSuite,Active,"fintech,saas",4,https://meetcampfire.com/
Daniel Alberson,S23,2023,"B2B,Finance and Accounting",0,,https://bookface-images.s3.amazonaws.com/small_logos/7205b3549162efdab32a6366db7e49992589fca3.png,"Auditors use Agentive to detect accounting errors by uploading transaction details like bank statements, contracts, and invoices to generate audit reports ready for review in seconds. 

Enabling auditors to transition efficiently from strategy to judgement by automating the repetitive testing and documentation work they used to do manually.

We audited Fortune 500 companies at EY and Deloitte and built AI-powered fraud detection systems at Google.",Agentive,,AI-powered auditing platform,Active,"saas,b2b",6,https://www.goagentive.com
"Lucas Spreiter,Stefan Reuther",S23,2022,"B2B,Sales",0,"Munich, Germany",https://bookface-images.s3.amazonaws.com/small_logos/8e1f54e54298ba1737d8a6f166aad7f707a28d29.png,"Venta finds leads with buying intent in Europe by tracking website visitors, online searches, news and other signals. You can qualify leads by asking our AI assistant questions and create hyper-personalized outreach in five languages based on their intent signals.",venta,"Munich, BY, Germany",Find and reach leads with buying intent in Europe,Active,"artificial-intelligence,saas,sales,sales-enablement",5,https://www.getventa.ai
"Shaunak Turaga,Alex Leonov",S23,2023,"B2B,Legal",0,New York,https://bookface-images.s3.amazonaws.com/small_logos/cbbf3c5f2937adf8242a332b8bfc9fbaa18073e3.png,"Docsum is an AI contract review and negotiation platform. With Docsum, legal, procurement, and sales teams can negotiate and manage contracts 3x faster, to reduce the time to close and win more deals. Docsum works by analyzing and redlining contracts using configurable playbooks owned by lawyers.
",Docsum,"New York, NY, USA",AI contract review & negotiation,Active,"documents,artificial-intelligence,b2b,legal,legaltech",4,https://www.docsum.ai/
"David Zhi LuoZhang,Jeffrey Pan",S23,2023,"B2B,Operations",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/19379c9c0118bc3c547325ee1d68a2a9d392467a.png,"Bronco is building the AI operating system that will run every industrial firm from manufacturing to supply chain to defense. 

We will unify and make useful every bit of information in the physical economy. ",Bronco AI,"San Francisco, CA, USA",The Modern Industrial Operating Stack,Active,"artificial-intelligence,b2b,manufacturing,enterprise-software,operations",3,https://www.bronco.ai/
"Derek Feehrer,Todd Ashley",S23,2023,"B2B,Marketing",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/251ea8ebeaa1a50ac7aa6edbe86e0c9f1056b0e3.png,"Kite helps software companies create Apple-style product videos. We turn a screen recording of your app into a stunning polished, professional video—no expensive agencies or complicated tools required. Video marketing is a massive, $104B industry, but the workflow for creating professional product videos hasn't changed in decades. Kite uses WebGL and AI to dramatically lower the cost of professional-grade video production.",Kite,"San Francisco, CA, USA",Apple-style product videos in minutes,Active,"video,media,marketing,advertising,ai",2,https://kite.video
"Naxin Wang,Rodrigo Gutierrez",S23,2023,"Healthcare,Medical Devices",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/90a0ab27f8e7fd19fa5150b5f3de4e0557c38fb0.png,"Obento Health is redefining the CRM experience for medical field sales. Designed specifically for healthcare, we are saving reps time from documentation and empowering reps to create more personalized interactions with their customers. ",Obento Health,"San Francisco, CA, USA",CRM Co-Pilot for Medtech Sales,Active,"b2b,medical-devices,healthcare,crm,ai",2,https://www.getobento.com
Hussein Syed,S23,2023,B2B,0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/4ba4d7d9449b5030c224432dc10d51461e271d49.png,"Arcimus uses LLMs to automate insurance premium audits for high quality, fast, and cheap audits. Today, Insurance premium auditors spend hours a day manually analyzing a company’s records and compiling their data into a final report.",Arcimus,"San Francisco, CA, USA",AI Powered Insurance Premium Audits,Active,"artificial-intelligence,fintech,generative-ai,b2b,insurance",2,https://www.arcimus.com/
Wael Al Sallami,S23,2023,"B2B,Retail",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/332551f4aad00a2a5a48d255883119d06a884afc.png,"CraftOS is how wineries track and sell their wine. 83% of wine production in the US comes from small batch wineries, we provide inventory tracking and POS tools for them.",CraftOS,"San Francisco, CA, USA",Inventory Management and POS for the Wine industry,Active,"saas,b2b,retail",3,http://craftos.com
"Gregory Lemberskiy,Benjamin Ades-Aron",S23,2018,"Healthcare,Diagnostics",0,New York,https://bookface-images.s3.amazonaws.com/small_logos/29d35560d45b90c5227b12877556942576e43627.png,"MICSI is introducing AI software that doubles resolution and halves scan time. This breakthrough enables imaging centers to significantly enhance their capacity and patient throughput, potentially saving countless lives and generating an additional $2 million of revenue per MRI scanner. Our initial offering serves as a stepping stone toward the company’s larger vision of transforming the MRI into a truly quantitative instrument that is capable of providing highly reproducible data for more accurate diagnoses and patient management. ",MICSI,"New York, NY, USA",Higher resolution MRI with faster scan times.,Active,"computer-vision,medical-devices,healthcare",2,https://www.micsi.co/
Ahmad Sadeddin,S23,2023,"B2B,Security",1,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/4f659e1a5051b790e28f097f1c858880dc797b7f.png,"Corgea helps companies fix vulnerable code quicker, and save 80% of the engineering cost & time in fixing these issues. It does this by using AI to write code fixes and issues pull-requests for your engineers to approve. You can see examples of real fixes here: demo.corgea.com. ",Corgea,"San Francisco, CA, USA",Fix vulnerable code using AI,Active,"developer-tools,saas,security,cybersecurity,ai",4,https://www.corgea.com/
"Raghav Midha,Connor Giles",S23,2023,"B2B,Supply Chain and Logistics",1,"Toronto, Canada",https://bookface-images.s3.amazonaws.com/small_logos/cf534e3abc47ca3a3cb718cff558bb0394e5e895.png,"Terminal is Plaid for telematics data in commercial trucking. Companies building next generation insurance products, financial services and fleet software for trucking use our Universal API to access GPS data, speeding data and vehicle stats.


Raghav (CEO) and Connor (CTO) led product and engineering at a series b-funded neobank where they spent 2.5 years integrating middleware APIs like Plaid & Stripe. Before that, Connor spent 3 years building software for his family-owned logistics company which was acquired by a private equity firm. Raghav’s family is in fleet operations and owns an HVAC company in San Francisco where they operate a fleet of 13 commercial vehicles.",Terminal,"Toronto, ON, Canada",Plaid for Telematics Data in Commercial Trucking,Active,"developer-tools,logistics,api,supply-chain",7,https://www.withterminal.com/
"Alan Wang,Albert Stanley",S23,2023,"B2B,Recruiting and Talent",0,San Francisco,https://bookface-images.s3.amazonaws.com/small_logos/de1a90717852abf9734482354e7229c962c19089.png,"Serra is an AI-driven search engine for recruiters to find best-fit candidates.

Connected to your ATS and external candidate sources, recruiters can search “B2B sales reps that have managed key enterprise accounts” and see top matches.",Serra,"San Francisco, CA, USA",AI-powered candidate search,Active,"recruiting,hr-tech,enterprise-software,ai,ai-assistant",2,https://www.serra.io/
